2026-08-03 01:56:33 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Starting...
2026-08-03 01:56:33 | INFO    | pipeline.phase8_train |   Training EURUSD xgboost...
2026-08-03 01:56:33 | INFO    | pipeline.phase8_train |     EURUSD xgboost: accuracy=0.5714 (0.3s, stopped at round 4/200)
2026-08-03 01:56:33 | INFO    | pipeline.phase8_train |   Training EURUSD lightgbm...
2026-08-03 01:56:35 | INFO    | pipeline.phase8_train |     EURUSD lightgbm: accuracy=0.5185 (2.3s, stopped at round 2/200)
2026-08-03 01:56:35 | INFO    | pipeline.phase8_train |   Training EURUSD catboost...
2026-08-03 01:56:37 | INFO    | pipeline.phase8_train |     EURUSD catboost: accuracy=0.5344 (1.2s, stopped at round 23/200)
2026-08-03 01:56:37 | INFO    | pipeline.phase8_train |   Training EURUSD random_forest...
2026-08-03 01:56:38 | INFO    | pipeline.phase8_train |     EURUSD random_forest: accuracy=0.5344 (0.9s)
2026-08-03 01:56:38 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Completed in 0m 5.0s
