2026-08-03 01:54:08 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Starting...
2026-08-03 01:54:08 | INFO    | pipeline.phase8_train |   Training GBPUSD xgboost...
2026-08-03 01:54:09 | INFO    | pipeline.phase8_train |     GBPUSD xgboost: accuracy=0.4014 (0.6s)
2026-08-03 01:54:09 | INFO    | pipeline.phase8_train |   Training GBPUSD lightgbm...
2026-08-03 01:54:12 | INFO    | pipeline.phase8_train |     GBPUSD lightgbm: accuracy=0.4026 (2.8s, stopped at round 3/200)
2026-08-03 01:54:12 | INFO    | pipeline.phase8_train |   Training GBPUSD catboost...
2026-08-03 01:54:13 | INFO    | pipeline.phase8_train |     GBPUSD catboost: accuracy=0.3839 (1.6s, stopped at round 16/200)
2026-08-03 01:54:14 | INFO    | pipeline.phase8_train |   Training GBPUSD random_forest...
2026-08-03 01:54:16 | INFO    | pipeline.phase8_train |     GBPUSD random_forest: accuracy=0.3870 (2.3s)
2026-08-03 01:54:16 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Completed in 0m 7.9s
