2026-08-03 01:56:32 | INFO    | pipeline.train_historical | ============================================================
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   INSTITUTIONAL HISTORICAL TRAINING PIPELINE
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   Symbols (1): ['EURUSD']
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   Timeframes: ['D1']
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   Primary TF: D1
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   Supervised models: ['xgboost', 'lightgbm', 'catboost', 'random_forest']
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   RL algorithms: []
2026-08-03 01:56:32 | INFO    | pipeline.train_historical |   Resume from phase: 1
2026-08-03 01:56:32 | INFO    | pipeline.train_historical | ============================================================
2026-08-03 01:56:32 | WARNING | pipeline.train_historical | Phase 1: checkpoint exists but doesn't cover 1 newly requested symbol(s) (e.g. ['EURUSD']) -- forcing re-run
2026-08-03 01:56:32 | WARNING | pipeline.train_historical | Phase 2: checkpoint exists but doesn't cover 1 newly requested symbol(s) (e.g. ['EURUSD']) -- forcing re-run
2026-08-03 01:56:32 | WARNING | pipeline.train_historical | Phase 3: checkpoint exists but doesn't cover 1 newly requested symbol(s) (e.g. ['EURUSD']) -- forcing re-run
2026-08-03 01:56:44 | INFO    | pipeline.train_historical | ============================================================
2026-08-03 01:56:44 | INFO    | pipeline.train_historical |   PIPELINE COMPLETE — 0m 12s
2026-08-03 01:56:44 | INFO    | pipeline.train_historical |   EURUSD: random_forest (score=81.1)
2026-08-03 01:56:44 | INFO    | pipeline.train_historical | ============================================================
