2026-08-02 18:15:53 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Starting...
2026-08-02 18:15:54 | INFO    | pipeline.phase8_train |   Training EURUSD xgboost...
2026-08-02 18:15:56 | INFO    | pipeline.phase8_train |     EURUSD xgboost: accuracy=0.4614 (2.5s)
2026-08-02 18:15:56 | INFO    | pipeline.phase8_train |   Training EURUSD lightgbm...
2026-08-02 18:16:05 | INFO    | pipeline.phase8_train |     EURUSD lightgbm: accuracy=0.4614 (8.4s, stopped at round 9/200)
2026-08-02 18:16:05 | INFO    | pipeline.phase8_train |   Training EURUSD catboost...
2026-08-02 18:16:10 | INFO    | pipeline.phase8_train |     EURUSD catboost: accuracy=0.4669 (5.2s, stopped at round 24/200)
2026-08-02 18:16:10 | INFO    | pipeline.phase8_train |   Training EURUSD random_forest...
2026-08-02 18:16:30 | INFO    | pipeline.phase8_train |     EURUSD random_forest: accuracy=0.3163 (20.0s)
2026-08-02 18:16:30 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Completed in 0m 37.1s
