2026-08-03 01:56:54 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Starting...
2026-08-03 01:56:54 | INFO    | pipeline.phase8_train |   Training GBPUSD xgboost...
2026-08-03 01:56:55 | INFO    | pipeline.phase8_train |     GBPUSD xgboost: accuracy=0.5132 (0.2s, stopped at round 2/200)
2026-08-03 01:56:55 | INFO    | pipeline.phase8_train |   Training GBPUSD lightgbm...
2026-08-03 01:56:56 | INFO    | pipeline.phase8_train |     GBPUSD lightgbm: accuracy=0.4762 (1.8s, stopped at round 2/200)
2026-08-03 01:56:56 | INFO    | pipeline.phase8_train |   Training GBPUSD catboost...
2026-08-03 01:56:57 | INFO    | pipeline.phase8_train |     GBPUSD catboost: accuracy=0.4762 (0.8s, stopped at round 19/200)
2026-08-03 01:56:57 | INFO    | pipeline.phase8_train |   Training GBPUSD random_forest...
2026-08-03 01:56:58 | INFO    | pipeline.phase8_train |     GBPUSD random_forest: accuracy=0.4815 (0.5s)
2026-08-03 01:56:58 | INFO    | pipeline.phase8_train | [Phase 8: Model Training] Completed in 0m 3.5s
