datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 06:30:00+00:00,40.5511,40.55152,40.50613,40.55133,182,598,0
2025-07-25 06:45:00+00:00,40.55133,40.55159,40.54887,40.55133,72,660,0
2025-07-25 07:00:00+00:00,40.55133,40.55202,40.55133,40.55145,39,569,0
2025-07-25 07:15:00+00:00,40.55145,40.55225,40.55145,40.55199,40,597,0
2025-07-25 07:30:00+00:00,40.55199,40.55199,40.55144,40.55171,36,590,0
2025-07-25 07:45:00+00:00,40.55171,40.5523,40.55133,40.55168,50,542,0
2025-07-25 08:00:00+00:00,40.55133,40.55213,40.55133,40.55173,22,616,0
2025-07-25 08:15:00+00:00,40.55173,40.55213,40.55161,40.55168,29,616,0
2025-07-25 08:30:00+00:00,40.55168,40.55213,40.55158,40.55177,25,648,0
2025-07-25 08:45:00+00:00,40.55177,40.55245,40.55133,40.55233,35,571,0
2025-07-25 09:00:00+00:00,40.55233,40.55233,40.55164,40.55164,20,596,0
2025-07-25 09:15:00+00:00,40.55164,40.55215,40.55133,40.55202,41,548,0
2025-07-25 09:30:00+00:00,40.55188,40.55208,40.5298,40.55188,20,536,0
2025-07-25 09:45:00+00:00,40.55194,40.55198,40.55133,40.55154,38,556,0
2025-07-25 10:00:00+00:00,40.55154,40.55233,40.55154,40.55204,22,520,0
2025-07-25 10:15:00+00:00,40.55204,40.55207,40.55149,40.55207,23,538,0
2025-07-25 10:30:00+00:00,40.55207,40.55207,40.55181,40.55188,22,538,0
2025-07-25 10:45:00+00:00,40.55188,40.55208,40.55184,40.55208,27,536,0
2025-07-25 11:00:00+00:00,40.55208,40.55208,40.55133,40.55138,18,536,0
2025-07-25 11:15:00+00:00,40.55138,40.55138,40.55133,40.55133,18,676,0
2025-07-25 11:30:00+00:00,40.55133,40.55133,40.54935,40.54983,51,686,0
2025-07-25 11:45:00+00:00,40.54983,40.55133,40.54934,40.55033,34,684,0
2025-07-25 12:00:00+00:00,40.55033,40.55083,40.54883,40.54983,32,678,0
2025-07-25 12:15:00+00:00,40.54983,40.54983,40.54983,40.54983,13,821,0
2025-07-25 12:30:00+00:00,40.54983,40.55005,40.54983,40.5499,30,824,0
2025-07-25 12:45:00+00:00,40.5499,40.55351,40.54218,40.54983,44,117,0
2025-07-25 13:00:00+00:00,40.54983,40.54983,40.54761,40.54883,54,686,0
2025-07-25 13:15:00+00:00,40.54805,40.54883,40.54522,40.54719,112,667,0
2025-07-25 13:30:00+00:00,40.54719,40.5472,40.54173,40.54473,104,746,0
2025-07-25 13:45:00+00:00,40.54473,40.54994,40.54473,40.54883,133,701,0
2025-07-25 14:00:00+00:00,40.54883,40.54947,40.54831,40.54933,98,640,0
2025-07-25 14:15:00+00:00,40.54933,40.54935,40.5262,40.54853,100,636,0
2025-07-25 14:30:00+00:00,40.54853,40.54933,40.54433,40.54733,53,646,0
2025-07-25 14:45:00+00:00,40.54733,40.55128,40.54433,40.55048,448,641,0
2025-07-25 15:00:00+00:00,40.55083,40.55173,40.54509,40.54509,107,596,0
2025-07-25 15:15:00+00:00,40.5453,40.54585,40.5453,40.54562,26,929,0
2025-07-25 15:30:00+00:00,40.54562,40.54935,40.54527,40.54935,47,716,0
2025-07-25 15:45:00+00:00,40.54935,40.55033,40.54433,40.54952,91,736,0
2025-07-25 16:00:00+00:00,40.5502,40.55033,40.54556,40.54556,78,696,0
2025-07-25 16:15:00+00:00,40.54556,40.54556,40.54433,40.54433,21,1055,0
2025-07-25 16:30:00+00:00,40.54433,40.54574,40.54433,40.54574,17,1245,0
2025-07-25 16:45:00+00:00,40.54574,40.54574,40.54574,40.54574,15,1245,0
2025-07-25 17:00:00+00:00,40.54574,40.54574,40.54574,40.54574,15,1245,0
2025-07-25 17:15:00+00:00,40.54574,40.54574,40.54574,40.54574,15,1245,0
2025-07-25 17:30:00+00:00,40.54574,40.54574,40.54574,40.54574,13,1245,0
2025-07-25 17:45:00+00:00,40.54574,40.54574,40.54574,40.54574,12,1245,0
2025-07-25 18:00:00+00:00,40.54576,40.54576,40.54576,40.54576,14,1243,0
2025-07-25 18:15:00+00:00,40.54576,40.55083,40.54576,40.5492,42,736,0
2025-07-25 18:30:00+00:00,40.54919,40.54983,40.549080000000004,40.54983,21,836,0
2025-07-25 18:45:00+00:00,40.54983,40.55033,40.54895,40.54902,42,786,0
