datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 09:00:00+00:00,0.89813,0.89813,0.89678,0.8975,6188,9,0
2025-07-25 13:00:00+00:00,0.8975,0.89981,0.89694,0.89967,10904,9,0
2025-07-25 17:00:00+00:00,0.89966,0.89995,0.89898,0.89948,3755,29,0
2025-07-27 21:00:00+00:00,0.90039,0.90133,0.89981,0.90098,4147,29,0
2025-07-28 01:00:00+00:00,0.90099,0.90135,0.89869,0.8992,4242,29,0
2025-07-28 05:00:00+00:00,0.89921,0.89931,0.89506,0.89536,8519,29,0
2025-07-28 09:00:00+00:00,0.89536,0.8965,0.89513,0.8961,7391,29,0
2025-07-28 13:00:00+00:00,0.8961,0.89623,0.89378,0.89384,8614,29,0
2025-07-28 17:00:00+00:00,0.89384,0.8957,0.89384,0.89566,5537,29,0
2025-07-28 21:00:00+00:00,0.89562,0.8962,0.89415,0.89491,2849,29,0
2025-07-29 01:00:00+00:00,0.89492,0.89647,0.89486,0.89562,3787,29,0
2025-07-29 05:00:00+00:00,0.89561,0.8965,0.89367,0.89519,7442,29,0
2025-07-29 09:00:00+00:00,0.89519,0.89598,0.89436,0.89519,7014,29,0
2025-07-29 13:00:00+00:00,0.89517,0.89705,0.89411,0.89677,10198,29,0
2025-07-29 17:00:00+00:00,0.89677,0.89747,0.8961,0.89614,5596,29,0
2025-07-29 21:00:00+00:00,0.89623,0.89799,0.89534,0.89794,2899,23,0
2025-07-30 01:00:00+00:00,0.89794,0.89819,0.89533,0.89635,5220,29,0
2025-07-30 05:00:00+00:00,0.89637,0.89698,0.89481,0.89527,6542,29,0
2025-07-30 09:00:00+00:00,0.89527,0.89566,0.89244,0.89258,7130,29,0
2025-07-30 13:00:00+00:00,0.89256,0.89265,0.89051,0.89138,10220,29,0
2025-07-30 17:00:00+00:00,0.89137,0.89281,0.88798,0.88939,13052,12,0
2025-07-30 21:00:00+00:00,0.88949,0.89129,0.88908,0.89078,4294,18,0
2025-07-31 01:00:00+00:00,0.89078,0.89337,0.88977,0.89336,7577,29,0
2025-07-31 05:00:00+00:00,0.89331,0.89435,0.89296,0.89343,7547,29,0
2025-07-31 09:00:00+00:00,0.89343,0.89348,0.89039,0.89051,7972,29,0
2025-07-31 13:00:00+00:00,0.89052,0.89116,0.88937,0.89042,11231,29,0
2025-07-31 17:00:00+00:00,0.89042,0.89087,0.88952,0.88981,7246,29,0
2025-07-31 21:00:00+00:00,0.89008,0.89116,0.88913,0.8904,5556,29,0
2025-08-01 01:00:00+00:00,0.8904,0.89189,0.89017,0.89143,10137,29,0
2025-08-01 05:00:00+00:00,0.89143,0.89207,0.89102,0.89108,7047,29,0
2025-08-01 09:00:00+00:00,0.89108,0.89531,0.89001,0.894,9472,29,0
2025-08-01 13:00:00+00:00,0.89402,0.89446,0.88995,0.8902,16875,29,0
2025-08-01 17:00:00+00:00,0.89023,0.89214,0.8887,0.89164,7695,0,0
2025-08-03 21:00:00+00:00,0.88941,0.89287,0.88941,0.89265,5656,17,0
2025-08-04 01:00:00+00:00,0.89267,0.89339,0.8919,0.89276,6436,17,0
2025-08-04 05:00:00+00:00,0.89274,0.89306,0.8918,0.89283,7853,9,0
2025-08-04 09:00:00+00:00,0.89284,0.8935,0.89201,0.89257,7271,9,0
2025-08-04 13:00:00+00:00,0.89258,0.89297,0.89031,0.89039,9912,9,0
2025-08-04 17:00:00+00:00,0.8904,0.89107,0.89003,0.89086,4510,12,0
2025-08-04 21:00:00+00:00,0.88853,0.89168,0.88853,0.89101,3660,17,0
2025-08-05 01:00:00+00:00,0.891,0.89127,0.8899,0.89107,5508,17,0
2025-08-05 05:00:00+00:00,0.89108,0.89156,0.88993,0.89085,7314,9,0
2025-08-05 09:00:00+00:00,0.89086,0.89215,0.8908,0.89201,7249,9,0
2025-08-05 13:00:00+00:00,0.892,0.89283,0.89021,0.89206,11783,9,0
2025-08-05 17:00:00+00:00,0.89207,0.89224,0.89043,0.89093,5221,12,0
2025-08-05 21:00:00+00:00,0.88907,0.89235,0.88907,0.89207,3540,17,0
2025-08-06 01:00:00+00:00,0.89202,0.89415,0.89161,0.89406,4728,17,0
2025-08-06 05:00:00+00:00,0.89406,0.89412,0.89303,0.89367,5640,9,0
2025-08-06 09:00:00+00:00,0.89368,0.89492,0.89355,0.894,6088,9,0
2025-08-06 13:00:00+00:00,0.894,0.89443,0.89233,0.89299,10503,9,0
2025-08-06 17:00:00+00:00,0.89299,0.89418,0.89294,0.89334,5487,12,0
2025-08-06 21:00:00+00:00,0.89198,0.89375,0.89193,0.89264,3719,29,0
2025-08-07 01:00:00+00:00,0.89264,0.89461,0.8926,0.89456,3994,29,0
2025-08-07 05:00:00+00:00,0.89454,0.8975,0.89404,0.89661,6930,29,0
2025-08-07 09:00:00+00:00,0.8966,0.89666,0.89525,0.89612,9169,29,0
2025-08-07 13:00:00+00:00,0.89613,0.89661,0.89299,0.89378,11744,29,0
2025-08-07 17:00:00+00:00,0.89378,0.89661,0.89331,0.89659,8058,29,0
2025-08-07 21:00:00+00:00,0.89534,0.89662,0.89508,0.89579,3846,29,0
2025-08-08 01:00:00+00:00,0.89579,0.89626,0.89502,0.89603,3230,29,0
2025-08-08 05:00:00+00:00,0.89603,0.89722,0.89518,0.89537,7314,29,0
2025-08-08 09:00:00+00:00,0.89538,0.89723,0.89505,0.89644,6197,29,0
2025-08-08 13:00:00+00:00,0.89642,0.89783,0.89636,0.89717,7205,29,0
2025-08-08 17:00:00+00:00,0.89717,0.89765,0.89652,0.89686,3895,29,0
2025-08-10 21:00:00+00:00,0.89616,0.89698,0.89584,0.89639,2660,29,0
2025-08-11 01:00:00+00:00,0.89639,0.89724,0.89615,0.89698,4104,29,0
2025-08-11 05:00:00+00:00,0.89698,0.89772,0.89669,0.89744,4375,29,0
