datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 06:30:00+00:00,0.79554,0.79563,0.79463,0.79463,633,20,0
2025-07-25 06:45:00+00:00,0.79464,0.79556,0.79463,0.79533,634,19,0
2025-07-25 07:00:00+00:00,0.79533,0.79556,0.79503,0.79504,737,19,0
2025-07-25 07:15:00+00:00,0.79504,0.79549,0.79491,0.79526,700,19,0
2025-07-25 07:30:00+00:00,0.79525,0.7955,0.79496,0.79509,674,19,0
2025-07-25 07:45:00+00:00,0.79508,0.79564,0.79498,0.79547,702,19,0
2025-07-25 08:00:00+00:00,0.79547,0.7959,0.79535,0.79585,834,19,0
2025-07-25 08:15:00+00:00,0.79585,0.7959,0.79572,0.79579,491,19,0
2025-07-25 08:30:00+00:00,0.79579,0.79585,0.79514,0.79531,641,19,0
2025-07-25 08:45:00+00:00,0.7953,0.79591,0.79529,0.79583,515,19,0
2025-07-25 09:00:00+00:00,0.79583,0.79679,0.79577,0.79666,723,19,0
2025-07-25 09:15:00+00:00,0.79666,0.79679,0.79626,0.79645,507,20,0
2025-07-25 09:30:00+00:00,0.79645,0.79659,0.79617,0.79642,487,19,0
2025-07-25 09:45:00+00:00,0.79642,0.79688,0.79633,0.79661,458,19,0
2025-07-25 10:00:00+00:00,0.79663,0.79673,0.79623,0.79624,374,19,0
2025-07-25 10:15:00+00:00,0.79624,0.79654,0.79587,0.79607,598,19,0
2025-07-25 10:30:00+00:00,0.79607,0.79613,0.79569,0.796,393,19,0
2025-07-25 10:45:00+00:00,0.796,0.7968,0.79597,0.79677,578,20,0
2025-07-25 11:00:00+00:00,0.7968,0.79706,0.79649,0.79686,584,19,0
2025-07-25 11:15:00+00:00,0.79687,0.79752,0.79684,0.79728,675,19,0
2025-07-25 11:30:00+00:00,0.79728,0.79728,0.79644,0.79647,540,19,0
2025-07-25 11:45:00+00:00,0.79647,0.79688,0.79632,0.79669,670,19,0
2025-07-25 12:00:00+00:00,0.79668,0.79686,0.7966,0.7968,530,20,0
2025-07-25 12:15:00+00:00,0.7968,0.79724,0.79673,0.79724,441,19,0
2025-07-25 12:30:00+00:00,0.79729,0.79748,0.79682,0.79701,661,11,0
2025-07-25 12:45:00+00:00,0.79705,0.79748,0.79683,0.79712,643,11,0
2025-07-25 13:00:00+00:00,0.7971,0.7975,0.79639,0.79706,1413,19,0
2025-07-25 13:15:00+00:00,0.79704,0.79726,0.79609,0.79657,1192,19,0
2025-07-25 13:30:00+00:00,0.79657,0.79782,0.79657,0.79775,1037,19,0
2025-07-25 13:45:00+00:00,0.79775,0.79783,0.79672,0.79676,1316,19,0
2025-07-25 14:00:00+00:00,0.79676,0.79683,0.79598,0.79633,863,19,0
2025-07-25 14:15:00+00:00,0.79633,0.7965,0.79602,0.7962,527,11,0
2025-07-25 14:30:00+00:00,0.79621,0.79691,0.79616,0.79661,822,19,0
2025-07-25 14:45:00+00:00,0.7966,0.79689,0.79644,0.79657,760,19,0
2025-07-25 15:00:00+00:00,0.79657,0.79722,0.79636,0.79688,850,19,0
2025-07-25 15:15:00+00:00,0.79688,0.79703,0.79606,0.79613,558,19,0
2025-07-25 15:30:00+00:00,0.79614,0.79667,0.7961,0.79636,573,19,0
2025-07-25 15:45:00+00:00,0.79636,0.7966,0.79617,0.79646,549,19,0
2025-07-25 16:00:00+00:00,0.79646,0.79675,0.79626,0.79655,599,19,0
2025-07-25 16:15:00+00:00,0.79656,0.79675,0.7961,0.79623,465,19,0
2025-07-25 16:30:00+00:00,0.79623,0.79627,0.79562,0.79571,397,19,0
2025-07-25 16:45:00+00:00,0.79573,0.79574,0.79534,0.79536,388,19,0
2025-07-25 17:00:00+00:00,0.79536,0.79547,0.79507,0.79537,420,19,0
