datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2026-03-06 12:15:00+00:00,8.8801,8.8861,8.8791,8.8861,8,68,0
2026-03-06 12:30:00+00:00,8.8831,8.8831,8.8471,8.8601,650,58,0
2026-03-06 12:45:00+00:00,8.8591,8.8591,8.8221,8.8231,452,58,0
2026-03-06 13:00:00+00:00,8.8211,8.8381,8.812100000000001,8.8361,437,58,0
2026-03-06 13:15:00+00:00,8.8351,8.8471,8.8291,8.8471,341,58,0
2026-03-06 13:30:00+00:00,8.8461,8.8491,8.8271,8.8391,682,58,0
2026-03-06 13:45:00+00:00,8.8381,8.8461,8.825099999999999,8.8311,462,58,0
2026-03-06 14:00:00+00:00,8.8311,8.8461,8.8211,8.8421,543,48,0
2026-03-06 14:15:00+00:00,8.8421,8.8631,8.8401,8.8541,420,58,0
2026-03-06 14:30:00+00:00,8.8541,8.8661,8.8521,8.8631,373,58,0
2026-03-06 14:45:00+00:00,8.8631,8.8641,8.8411,8.8501,332,58,0
2026-03-06 15:00:00+00:00,8.8501,8.8721,8.8501,8.8721,326,58,0
2026-03-06 15:15:00+00:00,8.8721,8.8781,8.8681,8.8761,255,58,0
2026-03-06 15:30:00+00:00,8.8761,8.8841,8.8641,8.8761,332,58,0
2026-03-06 15:45:00+00:00,8.8751,8.8821,8.8541,8.8551,239,58,0
2026-03-06 16:00:00+00:00,8.8551,8.8621,8.8531,8.8561,250,68,0
2026-03-06 16:15:00+00:00,8.8561,8.8731,8.8541,8.8621,290,58,0
2026-03-06 16:30:00+00:00,8.8621,8.8691,8.8511,8.8551,236,58,0
2026-03-06 16:45:00+00:00,8.8551,8.8601,8.8501,8.8501,209,58,0
2026-03-06 17:00:00+00:00,8.8501,8.8671,8.8501,8.8641,256,58,0
2026-03-06 17:15:00+00:00,8.8641,8.8711,8.8601,8.8621,249,58,0
2026-03-06 17:30:00+00:00,8.8621,8.8691,8.8611,8.8651,241,48,0
2026-03-06 17:45:00+00:00,8.8651,8.8661,8.8561,8.8561,192,58,0
2026-03-06 18:00:00+00:00,8.8561,8.8591,8.8541,8.8581,167,58,0
2026-03-06 18:15:00+00:00,8.8581,8.8661,8.8541,8.8641,124,58,0
2026-03-06 18:30:00+00:00,8.8641,8.8681,8.8591,8.8591,129,58,0
2026-03-06 18:45:00+00:00,8.8591,8.8641,8.8591,8.8621,117,58,0
2026-03-08 21:00:00+00:00,8.812100000000001,8.8331,8.812100000000001,8.8271,227,68,0
2026-03-08 21:15:00+00:00,8.8281,8.8291,8.8021,8.8101,278,78,0
2026-03-08 21:30:00+00:00,8.8101,8.8141,8.7961,8.7981,193,78,0
2026-03-08 21:45:00+00:00,8.7991,8.8041,8.7871,8.7961,217,78,0
2026-03-08 22:00:00+00:00,8.7961,8.7981,8.7921,8.7941,153,78,0
2026-03-08 22:15:00+00:00,8.7941,8.7981,8.7931,8.7971,96,78,0
2026-03-08 22:30:00+00:00,8.7981,8.8001,8.7901,8.7961,123,78,0
2026-03-08 22:45:00+00:00,8.7961,8.8011,8.7941,8.8001,165,78,0
2026-03-08 23:00:00+00:00,8.8001,8.8101,8.7921,8.8051,182,58,0
2026-03-08 23:15:00+00:00,8.8051,8.8061,8.7971,8.8051,197,68,0
2026-03-08 23:30:00+00:00,8.8061,8.8161,8.8051,8.8101,194,68,0
2026-03-08 23:45:00+00:00,8.8091,8.8131,8.8041,8.8111,180,68,0
2026-03-09 00:00:00+00:00,8.8111,8.8191,8.8071,8.8111,262,78,0
2026-03-09 00:15:00+00:00,8.8101,8.812100000000001,8.8061,8.8081,192,68,0
2026-03-09 00:30:00+00:00,8.8081,8.8161,8.8061,8.812100000000001,197,68,0
2026-03-09 00:45:00+00:00,8.812100000000001,8.8151,8.8041,8.8101,249,68,0
2026-03-09 01:00:00+00:00,8.8101,8.8211,8.8091,8.8131,234,68,0
2026-03-09 01:15:00+00:00,8.8131,8.8131,8.8011,8.8101,231,68,0
2026-03-09 01:30:00+00:00,8.8101,8.8211,8.8031,8.8191,223,68,0
2026-03-09 01:45:00+00:00,8.8191,8.8261,8.8171,8.8241,225,78,0
2026-03-09 02:00:00+00:00,8.8231,8.8271,8.8191,8.8201,182,68,0
2026-03-09 02:15:00+00:00,8.8211,8.825099999999999,8.8201,8.8211,143,68,0
2026-03-09 02:30:00+00:00,8.8211,8.8281,8.8181,8.8191,165,78,0
2026-03-09 02:45:00+00:00,8.8191,8.8221,8.8151,8.8171,153,68,0
2026-03-09 03:00:00+00:00,8.8171,8.8261,8.8161,8.8211,152,68,0
2026-03-09 03:15:00+00:00,8.8211,8.8211,8.8141,8.8181,112,68,0
2026-03-09 03:30:00+00:00,8.8181,8.8191,8.812100000000001,8.8161,137,68,0
2026-03-09 03:45:00+00:00,8.8161,8.8171,8.8111,8.8131,128,68,0
2026-03-09 04:00:00+00:00,8.8131,8.8201,8.8101,8.8171,196,68,0
2026-03-09 04:15:00+00:00,8.8161,8.8241,8.8091,8.8161,336,68,0
