datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 06:30:00+00:00,0.47915,0.47926,0.47882,0.47882,812,23,0
2025-07-25 06:45:00+00:00,0.47883,0.47925,0.47882,0.47909,638,23,0
2025-07-25 07:00:00+00:00,0.4791,0.47915,0.4785,0.47852,885,23,0
2025-07-25 07:15:00+00:00,0.47853,0.47862,0.47841,0.47845,839,23,0
2025-07-25 07:30:00+00:00,0.47843,0.47845,0.478,0.47807,848,23,0
2025-07-25 07:45:00+00:00,0.47809,0.47843,0.478,0.4782,848,23,0
2025-07-25 08:00:00+00:00,0.47818,0.4785,0.47814,0.47818,990,23,0
2025-07-25 08:15:00+00:00,0.47818,0.47825,0.47796,0.47807,682,23,0
2025-07-25 08:30:00+00:00,0.47808,0.47825,0.47799,0.47808,887,23,0
2025-07-25 08:45:00+00:00,0.47806,0.47834,0.47801,0.47828,727,23,0
2025-07-25 09:00:00+00:00,0.47826,0.47844,0.47805,0.47836,765,23,0
2025-07-25 09:15:00+00:00,0.47836,0.47844,0.47811,0.47821,483,23,0
2025-07-25 09:30:00+00:00,0.47824,0.47848,0.47815,0.47839,598,23,0
2025-07-25 09:45:00+00:00,0.47838,0.47882,0.47837,0.47872,506,23,0
2025-07-25 10:00:00+00:00,0.47871,0.47875,0.47848,0.47859,444,23,0
2025-07-25 10:15:00+00:00,0.4786,0.47861,0.47833,0.47841,663,23,0
2025-07-25 10:30:00+00:00,0.47841,0.47846,0.47823,0.47836,479,23,0
2025-07-25 10:45:00+00:00,0.47835,0.47909,0.47833,0.47903,674,23,0
2025-07-25 11:00:00+00:00,0.47905,0.4791,0.47893,0.47894,540,23,0
2025-07-25 11:15:00+00:00,0.47894,0.47904,0.47875,0.47883,663,23,0
2025-07-25 11:30:00+00:00,0.47885,0.47898,0.47877,0.47894,609,23,0
2025-07-25 11:45:00+00:00,0.47893,0.47923,0.47892,0.47914,716,23,0
2025-07-25 12:00:00+00:00,0.47913,0.47914,0.47888,0.479,570,23,0
2025-07-25 12:15:00+00:00,0.479,0.47913,0.47892,0.47907,526,23,0
2025-07-25 12:30:00+00:00,0.4791,0.47912,0.47856,0.47857,698,25,0
2025-07-25 12:45:00+00:00,0.47857,0.47883,0.47854,0.47857,621,16,0
2025-07-25 13:00:00+00:00,0.47856,0.47856,0.47813,0.47833,1248,25,0
2025-07-25 13:15:00+00:00,0.47833,0.47861,0.47812,0.47846,1169,23,0
2025-07-25 13:30:00+00:00,0.47845,0.47894,0.47845,0.47893,1024,23,0
2025-07-25 13:45:00+00:00,0.47893,0.47907,0.47868,0.47872,1175,23,0
2025-07-25 14:00:00+00:00,0.47873,0.47887,0.47852,0.47865,1011,23,0
2025-07-25 14:15:00+00:00,0.47865,0.47882,0.47855,0.47881,548,23,0
2025-07-25 14:30:00+00:00,0.47881,0.4789,0.47854,0.47867,868,23,0
2025-07-25 14:45:00+00:00,0.47868,0.47902,0.47843,0.47855,720,23,0
2025-07-25 15:00:00+00:00,0.47854,0.47869,0.47821,0.47865,945,23,0
2025-07-25 15:15:00+00:00,0.47865,0.4788,0.47829,0.47835,723,23,0
2025-07-25 15:30:00+00:00,0.47835,0.47839,0.47805,0.47817,708,23,0
2025-07-25 15:45:00+00:00,0.47817,0.47843,0.47816,0.4783,676,23,0
2025-07-25 16:00:00+00:00,0.47829,0.47841,0.47814,0.47837,709,23,0
2025-07-25 16:15:00+00:00,0.47837,0.47839,0.47806,0.47829,723,23,0
2025-07-25 16:30:00+00:00,0.47828,0.47828,0.47787,0.47795,679,23,0
2025-07-25 16:45:00+00:00,0.47795,0.47811,0.47785,0.47798,586,23,0
