datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 09:00:00+00:00,0.47826,0.47923,0.47805,0.47857,9555,16,0
2025-07-25 13:00:00+00:00,0.47856,0.47907,0.47785,0.47798,13512,23,0
2025-07-25 17:00:00+00:00,0.47798,0.47827,0.47738,0.47748,6146,20,0
2025-07-27 21:00:00+00:00,0.47778,0.47901,0.47744,0.47899,7278,23,0
2025-07-28 01:00:00+00:00,0.47899,0.47927,0.47781,0.47809,11703,23,0
2025-07-28 05:00:00+00:00,0.47809,0.47831,0.47661,0.47743,15089,23,0
2025-07-28 09:00:00+00:00,0.47743,0.47925,0.47722,0.47913,14539,23,0
2025-07-28 13:00:00+00:00,0.47913,0.4797,0.47862,0.47935,15441,23,0
2025-07-28 17:00:00+00:00,0.47935,0.47971,0.47875,0.47917,7505,23,0
2025-07-28 21:00:00+00:00,0.47728,0.47987,0.47728,0.47917,4968,23,0
2025-07-29 01:00:00+00:00,0.47919,0.47975,0.47916,0.47957,7804,23,0
2025-07-29 05:00:00+00:00,0.47958,0.48022,0.47908,0.47971,13984,23,0
2025-07-29 09:00:00+00:00,0.4797,0.48024,0.47886,0.47996,13145,23,0
2025-07-29 13:00:00+00:00,0.47995,0.4807,0.47893,0.47993,15797,23,0
2025-07-29 17:00:00+00:00,0.47993,0.48009,0.47888,0.47943,9621,23,0
2025-07-29 21:00:00+00:00,0.47759,0.47994,0.47759,0.47976,5249,23,0
2025-07-30 01:00:00+00:00,0.47976,0.48026,0.4792,0.48012,9646,23,0
2025-07-30 05:00:00+00:00,0.48011,0.48034,0.47872,0.47917,11193,23,0
2025-07-30 09:00:00+00:00,0.47917,0.48052,0.47902,0.48011,12605,23,0
2025-07-30 13:00:00+00:00,0.48011,0.48074,0.47912,0.47938,13951,23,0
2025-07-30 17:00:00+00:00,0.47938,0.48055,0.47868,0.47995,16431,24,0
2025-07-30 21:00:00+00:00,0.47982,0.48054,0.4789,0.4801,6784,23,0
2025-07-31 01:00:00+00:00,0.4801,0.48152,0.47972,0.48148,9953,23,0
2025-07-31 05:00:00+00:00,0.48147,0.48177,0.48019,0.48053,13078,23,0
2025-07-31 09:00:00+00:00,0.48053,0.4806,0.47923,0.47969,11876,23,0
2025-07-31 13:00:00+00:00,0.4797,0.48007,0.4784,0.4789,15486,23,0
2025-07-31 17:00:00+00:00,0.47891,0.47892,0.47744,0.47808,9709,23,0
2025-07-31 21:00:00+00:00,0.47798,0.47924,0.47754,0.4787,7990,23,0
2025-08-01 01:00:00+00:00,0.47869,0.47897,0.47808,0.47865,10793,23,0
2025-08-01 05:00:00+00:00,0.47865,0.47923,0.47738,0.47903,11874,23,0
2025-08-01 09:00:00+00:00,0.47902,0.47909,0.47649,0.47687,16241,23,0
2025-08-01 13:00:00+00:00,0.47684,0.47761,0.47464,0.47613,26168,23,0
2025-08-01 17:00:00+00:00,0.47613,0.47623,0.47462,0.47466,15050,0,0
2025-08-03 21:00:00+00:00,0.47437,0.47654,0.47359,0.47654,3072,0,0
2025-08-04 01:00:00+00:00,0.47653,0.47715,0.47595,0.4761,3685,0,0
2025-08-04 05:00:00+00:00,0.47608,0.47814,0.47558,0.47812,5683,0,0
2025-08-04 09:00:00+00:00,0.47811,0.47842,0.47712,0.47738,5003,0,0
2025-08-04 13:00:00+00:00,0.47737,0.4784,0.4769,0.4769,6104,34,0
2025-08-04 17:00:00+00:00,0.47688,0.4773,0.47655,0.47716,3158,0,0
2025-08-04 21:00:00+00:00,0.47549,0.47792,0.47528,0.47786,3263,0,0
2025-08-05 01:00:00+00:00,0.47786,0.47816,0.4768,0.47736,3087,0,0
2025-08-05 05:00:00+00:00,0.47733,0.47752,0.47649,0.47732,4442,0,0
2025-08-05 09:00:00+00:00,0.47732,0.47769,0.47672,0.47694,4546,0,0
2025-08-05 13:00:00+00:00,0.47695,0.47717,0.47519,0.47605,6563,34,0
2025-08-05 17:00:00+00:00,0.47604,0.4764,0.47557,0.47616,3174,0,0
