datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 06:30:00+00:00,18.54064,18.54094,18.53374,18.53914,851,569,0
2025-07-25 06:45:00+00:00,18.53914,18.54049,18.53419,18.53669,1134,553,0
2025-07-25 07:00:00+00:00,18.53634,18.54329,18.52719,18.52854,1399,300,0
2025-07-25 07:15:00+00:00,18.52859,18.54184,18.52119,18.53739,1425,473,0
2025-07-25 07:30:00+00:00,18.53739,18.54054,18.53219,18.53594,1641,362,0
2025-07-25 07:45:00+00:00,18.53594,18.53969,18.53009,18.53529,1365,414,0
2025-07-25 08:00:00+00:00,18.53534,18.55154,18.53189,18.54554,1843,427,0
2025-07-25 08:15:00+00:00,18.54559,18.55154,18.54059,18.54379,1221,461,0
2025-07-25 08:30:00+00:00,18.54379,18.54394,18.53294,18.53504,1380,583,0
2025-07-25 08:45:00+00:00,18.53504,18.54609,18.53324,18.54499,1345,300,0
2025-07-25 09:00:00+00:00,18.54474,18.56514,18.54414,18.56378,1452,371,0
2025-07-25 09:15:00+00:00,18.56378,18.57015,18.56209,18.56829,1179,428,0
2025-07-25 09:30:00+00:00,18.56823,18.57041,18.56134,18.56159,1022,401,0
2025-07-25 09:45:00+00:00,18.56159,18.56974,18.55514,18.56925,1411,321,0
2025-07-25 10:00:00+00:00,18.56925,18.57406,18.55944,18.56049,985,385,0
2025-07-25 10:15:00+00:00,18.56049,18.57034,18.56049,18.56609,1206,347,0
2025-07-25 10:30:00+00:00,18.56629,18.57219,18.55944,18.56576,1628,445,0
2025-07-25 10:45:00+00:00,18.56576,18.58229,18.56497,18.57394,1292,500,0
2025-07-25 11:00:00+00:00,18.57393,18.58469,18.57109,18.58369,1024,434,0
2025-07-25 11:15:00+00:00,18.58369,18.59089,18.58039,18.58619,1191,412,0
2025-07-25 11:30:00+00:00,18.58609,18.58614,18.57859,18.57914,1208,477,0
2025-07-25 11:45:00+00:00,18.57889,18.58199,18.57024,18.57159,1339,384,0
2025-07-25 12:00:00+00:00,18.57159,18.579439999999998,18.56064,18.56434,1463,404,0
2025-07-25 12:15:00+00:00,18.56369,18.56419,18.54879,18.55591,1352,493,0
2025-07-25 12:30:00+00:00,18.55549,18.56969,18.55259,18.55339,1212,423,0
2025-07-25 12:45:00+00:00,18.55339,18.56269,18.54544,18.55069,1772,201,0
2025-07-25 13:00:00+00:00,18.55069,18.57914,18.55039,18.57124,2385,468,0
2025-07-25 13:15:00+00:00,18.57114,18.58219,18.54709,18.55329,2104,472,0
2025-07-25 13:30:00+00:00,18.55299,18.56379,18.54144,18.55889,2164,458,0
2025-07-25 13:45:00+00:00,18.55879,18.57694,18.54804,18.56589,2031,311,0
2025-07-25 14:00:00+00:00,18.56574,18.56684,18.54329,18.55994,2196,453,0
2025-07-25 14:15:00+00:00,18.55989,18.57699,18.5555,18.56374,1222,201,0
2025-07-25 14:30:00+00:00,18.56359,18.58011,18.55481,18.55481,2191,300,0
2025-07-25 14:45:00+00:00,18.55471,18.56634,18.55216,18.55904,2293,420,0
2025-07-25 15:00:00+00:00,18.55904,18.57264,18.55844,18.57264,2026,443,0
2025-07-25 15:15:00+00:00,18.57259,18.57719,18.56389,18.57595,1718,428,0
2025-07-25 15:30:00+00:00,18.57591,18.57924,18.55865,18.57029,1762,479,0
