datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 07:00:00+00:00,0.52325,0.52337,0.52244,0.52273,3768,27,0
2025-07-25 08:00:00+00:00,0.52272,0.52287,0.52234,0.52265,3570,27,0
2025-07-25 09:00:00+00:00,0.52264,0.52289,0.5223,0.52275,3107,27,0
2025-07-25 10:00:00+00:00,0.52275,0.52301,0.52215,0.52296,2913,27,0
2025-07-25 11:00:00+00:00,0.52298,0.52327,0.52282,0.52314,2910,28,0
2025-07-25 12:00:00+00:00,0.52314,0.52336,0.52265,0.5228,2922,10,0
2025-07-25 13:00:00+00:00,0.52278,0.52301,0.52226,0.5225,5286,28,0
2025-07-25 14:00:00+00:00,0.5225,0.52301,0.52235,0.52247,3981,10,0
2025-07-25 15:00:00+00:00,0.52248,0.52262,0.5218,0.52198,3304,28,0
2025-07-25 16:00:00+00:00,0.52198,0.52217,0.52164,0.52171,2525,28,0
2025-07-25 17:00:00+00:00,0.52171,0.52191,0.52158,0.5216,1739,28,0
2025-07-25 18:00:00+00:00,0.5216,0.52188,0.52153,0.52157,2016,28,0
2025-07-25 19:00:00+00:00,0.52156,0.52182,0.52143,0.52168,1028,28,0
2025-07-25 20:00:00+00:00,0.52166,0.52188,0.52097,0.52114,1035,28,0
2025-07-27 21:00:00+00:00,0.52287,0.52289,0.52196,0.52202,435,125,0
2025-07-27 22:00:00+00:00,0.52228,0.52285,0.52212,0.52268,1681,28,0
2025-07-27 23:00:00+00:00,0.52268,0.52279,0.52244,0.52256,1323,28,0
2025-07-28 00:00:00+00:00,0.52256,0.52307,0.52234,0.52301,3441,28,0
2025-07-28 01:00:00+00:00,0.52302,0.52321,0.5224,0.52253,3594,28,0
2025-07-28 02:00:00+00:00,0.52253,0.52312,0.52241,0.52281,2585,28,0
2025-07-28 03:00:00+00:00,0.52278,0.52292,0.52196,0.52199,2340,28,0
2025-07-28 04:00:00+00:00,0.52198,0.52228,0.52184,0.52228,2571,28,0
2025-07-28 05:00:00+00:00,0.52228,0.5224,0.52206,0.52239,2412,28,0
2025-07-28 06:00:00+00:00,0.5224,0.52243,0.52114,0.52123,4067,27,0
2025-07-28 07:00:00+00:00,0.52124,0.52154,0.52031,0.52116,4925,27,0
2025-07-28 08:00:00+00:00,0.52115,0.52116,0.52014,0.52111,4131,27,0
2025-07-28 09:00:00+00:00,0.52111,0.52198,0.52085,0.52187,3756,27,0
2025-07-28 10:00:00+00:00,0.52187,0.5231,0.52182,0.52267,3635,27,0
2025-07-28 11:00:00+00:00,0.52266,0.52307,0.52258,0.52293,3397,28,0
2025-07-28 12:00:00+00:00,0.52293,0.52309,0.52245,0.52306,3990,28,0
2025-07-28 13:00:00+00:00,0.52306,0.52367,0.52272,0.52276,4471,28,0
2025-07-28 14:00:00+00:00,0.52277,0.52336,0.52216,0.52283,4518,28,0
2025-07-28 15:00:00+00:00,0.52283,0.52296,0.52252,0.52294,3816,28,0
2025-07-28 16:00:00+00:00,0.52294,0.52321,0.52286,0.52308,2502,28,0
2025-07-28 17:00:00+00:00,0.52308,0.52327,0.52268,0.52289,2305,28,0
2025-07-28 18:00:00+00:00,0.5229,0.52344,0.52279,0.52327,2084,28,0
2025-07-28 19:00:00+00:00,0.52327,0.52367,0.52322,0.52366,1297,28,0
2025-07-28 20:00:00+00:00,0.52365,0.52387,0.52305,0.52342,1071,28,0
2025-07-28 21:00:00+00:00,0.52261,0.52342,0.52228,0.52289,466,138,0
2025-07-28 22:00:00+00:00,0.52289,0.52408,0.52289,0.52402,1056,28,0
2025-07-28 23:00:00+00:00,0.52403,0.52412,0.5237,0.52373,1044,28,0
