datetime_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 06:30:00+00:00,1.27917,1.27928,1.27874,1.27882,567,38,0
2025-07-25 06:45:00+00:00,1.2788300000000001,1.27909,1.2788300000000001,1.27891,478,38,0
2025-07-25 07:00:00+00:00,1.27891,1.279,1.2787600000000001,1.27882,439,38,0
2025-07-25 07:15:00+00:00,1.27882,1.27925,1.27864,1.27911,517,38,0
2025-07-25 07:30:00+00:00,1.27911,1.27923,1.27895,1.27917,642,38,0
2025-07-25 07:45:00+00:00,1.27916,1.2795,1.2791000000000001,1.27929,584,38,0
2025-07-25 08:00:00+00:00,1.2793,1.2799800000000001,1.27911,1.27993,617,38,0
2025-07-25 08:15:00+00:00,1.27993,1.28025,1.27988,1.27996,754,38,0
2025-07-25 08:30:00+00:00,1.27997,1.27997,1.27948,1.27959,662,38,0
2025-07-25 08:45:00+00:00,1.2796,1.28021,1.27953,1.28016,564,38,0
2025-07-25 09:00:00+00:00,1.28017,1.28102,1.28017,1.28102,639,38,0
2025-07-25 09:15:00+00:00,1.28102,1.28114,1.28078,1.28094,484,38,0
2025-07-25 09:30:00+00:00,1.2809599999999999,1.28105,1.28057,1.28067,419,38,0
2025-07-25 09:45:00+00:00,1.28068,1.28105,1.28063,1.28073,384,38,0
2025-07-25 10:00:00+00:00,1.28074,1.28094,1.28063,1.28063,391,38,0
2025-07-25 10:15:00+00:00,1.28065,1.28087,1.2806,1.28075,511,38,0
2025-07-25 10:30:00+00:00,1.28075,1.2809,1.28063,1.28076,355,38,0
2025-07-25 10:45:00+00:00,1.28077,1.28113,1.28072,1.28095,694,38,0
2025-07-25 11:00:00+00:00,1.28097,1.28122,1.28068,1.28114,656,39,0
2025-07-25 11:15:00+00:00,1.28115,1.28173,1.28115,1.28165,727,39,0
2025-07-25 11:30:00+00:00,1.28166,1.28166,1.28108,1.28117,635,39,0
2025-07-25 11:45:00+00:00,1.28115,1.2812299999999999,1.28085,1.28094,612,39,0
2025-07-25 12:00:00+00:00,1.28094,1.28114,1.28085,1.28102,628,39,0
2025-07-25 12:15:00+00:00,1.28103,1.28121,1.28078,1.28118,620,39,0
2025-07-25 12:30:00+00:00,1.28118,1.28196,1.28105,1.2817,539,7,0
2025-07-25 12:45:00+00:00,1.28171,1.28212,1.28144,1.28167,584,7,0
