datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2024-02-16 12:00:00+00:00,0.6518,0.6529,0.65167,0.65231,0.71119,0.7112,9431,3,0
2024-02-16 16:00:00+00:00,0.65231,0.65296,0.64963,0.65063,0.71119,0.7112,10902,4,0
2024-02-16 20:00:00+00:00,0.65063,0.65395,0.64977,0.65393,0.71119,0.7112,17214,2,0
2024-02-17 00:00:00+00:00,0.65392,0.65445,0.65272,0.65278,0.71119,0.7112,7456,3,0
2024-02-19 04:00:00+00:00,0.65244,0.65516,0.65244,0.65399,0.71119,0.7112,8155,7,0
2024-02-19 08:00:00+00:00,0.65399,0.65442,0.65356,0.65425,0.71119,0.7112,6667,2,0
2024-02-19 12:00:00+00:00,0.65425,0.65473,0.6539,0.65399,0.71119,0.7112,8898,4,0
2024-02-19 16:00:00+00:00,0.654,0.65408,0.65358,0.65381,0.71119,0.7112,6619,2,0
2024-02-19 20:00:00+00:00,0.65382,0.65402,0.65331,0.65368,0.71119,0.7112,5082,2,0
2024-02-20 00:00:00+00:00,0.65368,0.65408,0.65368,0.65392,0.71119,0.7112,3454,0,0
2024-02-20 04:00:00+00:00,0.65394,0.65397,0.65244,0.65285,0.71119,0.7112,7793,6,0
2024-02-20 08:00:00+00:00,0.65286,0.65326,0.6521,0.65297,0.71119,0.7112,6290,0,0
2024-02-20 12:00:00+00:00,0.65297,0.65543,0.65274,0.65537,0.71119,0.7112,9383,2,0
2024-02-20 16:00:00+00:00,0.65533,0.65746,0.65486,0.65726,0.71119,0.7112,10471,2,0
2024-02-20 20:00:00+00:00,0.65726,0.65789,0.65489,0.6555,0.71119,0.7112,14243,4,0
2024-02-21 00:00:00+00:00,0.6555,0.65554,0.65464,0.65483,0.71119,0.7112,7378,3,0
2024-02-21 04:00:00+00:00,0.65476,0.65565,0.65437,0.65557,0.71119,0.7112,5961,3,0
2024-02-21 08:00:00+00:00,0.65557,0.65728,0.65555,0.65688,0.71119,0.7112,9894,3,0
2024-02-21 12:00:00+00:00,0.65688,0.65693,0.65522,0.65537,0.71119,0.7112,10166,4,0
2024-02-21 16:00:00+00:00,0.65537,0.65596,0.65488,0.65532,0.71119,0.7112,9246,4,0
2024-02-21 20:00:00+00:00,0.65531,0.65575,0.65375,0.65407,0.71119,0.7112,12013,4,0
2024-02-22 00:00:00+00:00,0.65407,0.65521,0.65329,0.65506,0.71119,0.7112,11039,1,0
2024-02-22 04:00:00+00:00,0.65499,0.65606,0.65461,0.65514,0.71119,0.7112,6344,4,0
2024-02-22 08:00:00+00:00,0.65514,0.65634,0.6542,0.65604,0.71119,0.7112,6493,3,0
2024-02-22 12:00:00+00:00,0.65605,0.65948,0.65596,0.65826,0.71119,0.7112,13043,4,0
2024-02-22 16:00:00+00:00,0.65825,0.65874,0.65511,0.65527,0.71119,0.7112,11071,4,0
2024-02-22 20:00:00+00:00,0.65527,0.65613,0.65401,0.65509,0.71119,0.7112,16172,4,0
2024-02-23 00:00:00+00:00,0.65509,0.65578,0.65467,0.65567,0.71119,0.7112,7357,0,0
2024-02-23 04:00:00+00:00,0.65566,0.65737,0.65489,0.65705,0.71119,0.7112,6930,3,0
2024-02-23 08:00:00+00:00,0.65706,0.6574,0.65645,0.65673,0.71119,0.7112,5896,1,0
2024-02-23 12:00:00+00:00,0.65673,0.65796,0.6551,0.65534,0.71119,0.7112,9621,3,0
2024-02-23 16:00:00+00:00,0.65533,0.65803,0.65531,0.65738,0.71119,0.7112,9761,2,0
2024-02-23 20:00:00+00:00,0.65738,0.65751,0.6554,0.65638,0.71119,0.7112,13392,4,0
2024-02-24 00:00:00+00:00,0.65637,0.65681,0.65584,0.65629,0.71119,0.7112,5448,0,0
2024-02-26 04:00:00+00:00,0.6565,0.65666,0.65489,0.6555,0.71119,0.7112,7259,3,0
2024-02-26 08:00:00+00:00,0.65551,0.65585,0.65501,0.65553,0.71119,0.7112,6244,2,0
