datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2021-11-05 04:00:00+00:00,0.74005,0.74119,0.73596,0.74017,0.71131,0.71132,43886,0,0
2021-11-08 04:00:00+00:00,0.73911,0.7431,0.7384,0.74227,0.71131,0.71132,28794,0,0
2021-11-09 04:00:00+00:00,0.74204,0.74318,0.73606,0.73777,0.71131,0.71132,41281,0,0
2021-11-10 04:00:00+00:00,0.73764,0.73936,0.73236,0.73263,0.71131,0.71132,52637,0,0
2021-11-11 04:00:00+00:00,0.73239,0.7341,0.7287,0.72928,0.71131,0.71132,39928,0,0
2021-11-12 04:00:00+00:00,0.72906,0.7335,0.72764,0.733,0.71131,0.71132,32833,0,0
2021-11-15 04:00:00+00:00,0.73232,0.73706,0.73229,0.73462,0.71131,0.71132,31821,0,0
2021-11-16 04:00:00+00:00,0.73433,0.73676,0.72924,0.73022,0.71131,0.71132,39639,0,0
2021-11-17 04:00:00+00:00,0.73002,0.73048,0.72584,0.72666,0.71131,0.71132,38726,0,0
2021-11-18 04:00:00+00:00,0.72646,0.72928,0.72494,0.72762,0.71131,0.71132,33753,0,0
2021-11-19 04:00:00+00:00,0.72738,0.72911,0.72268,0.72349,0.71131,0.71132,42192,0,0
2021-11-22 04:00:00+00:00,0.72342,0.7273,0.72207,0.72244,0.71131,0.71132,41521,0,0
2021-11-23 04:00:00+00:00,0.72229,0.7236,0.72067,0.72263,0.71131,0.71132,46692,0,0
2021-11-24 04:00:00+00:00,0.72249,0.72273,0.71837,0.71947,0.71131,0.71132,47556,0,0
2021-11-25 04:00:00+00:00,0.71922,0.72089,0.71796,0.71885,0.71131,0.71132,36308,0,0
2021-11-26 04:00:00+00:00,0.71866,0.71895,0.71121,0.71215,0.71131,0.71132,77242,0,0
2021-11-29 04:00:00+00:00,0.71332,0.71596,0.71137,0.71423,0.71131,0.71132,48596,0,0
2021-11-30 04:00:00+00:00,0.71423,0.71703,0.70626,0.71268,0.71131,0.71132,78840,0,0
2021-12-01 04:00:00+00:00,0.71238,0.7173,0.70945,0.71043,0.71131,0.71132,64502,0,0
2021-12-02 04:00:00+00:00,0.71002,0.71197,0.70845,0.70934,0.71131,0.71132,60766,0,0
2021-12-03 04:00:00+00:00,0.70918,0.70958,0.69932,0.69996,0.71131,0.71132,65459,0,0
2021-12-06 04:00:00+00:00,0.69972,0.70542,0.69964,0.70501,0.71131,0.71132,41782,0,0
2021-12-07 04:00:00+00:00,0.70475,0.7123,0.70394,0.71184,0.71131,0.71132,39704,0,0
2021-12-08 04:00:00+00:00,0.71166,0.71836,0.71139,0.71707,0.71131,0.71132,46745,0,0
2021-12-09 04:00:00+00:00,0.71683,0.71867,0.71353,0.71475,0.71131,0.71132,31661,0,0
2021-12-10 04:00:00+00:00,0.71458,0.71825,0.71317,0.71715,0.71131,0.71132,33530,0,0
2021-12-13 04:00:00+00:00,0.7167,0.71761,0.71105,0.71314,0.71131,0.71132,31198,0,0
2021-12-14 04:00:00+00:00,0.71289,0.71356,0.70901,0.71038,0.71131,0.71132,32053,0,0
2021-12-15 04:00:00+00:00,0.71019,0.71773,0.70918,0.71712,0.71131,0.71132,51428,0,0
2021-12-16 04:00:00+00:00,0.71694,0.72238,0.71454,0.71828,0.71131,0.71132,49965,0,0
2021-12-17 04:00:00+00:00,0.71815,0.71834,0.7122,0.71258,0.71131,0.71132,44030,0,0
2021-12-20 04:00:00+00:00,0.7127,0.71324,0.70825,0.71108,0.71131,0.71132,45889,0,0
2021-12-21 04:00:00+00:00,0.71086,0.71559,0.70983,0.71537,0.71131,0.71132,30831,0,0
2021-12-22 04:00:00+00:00,0.71518,0.72202,0.71209,0.72128,0.71131,0.71132,29379,0,0
2021-12-23 04:00:00+00:00,0.72113,0.72512,0.71961,0.72444,0.71131,0.71132,25084,0,0
2021-12-24 04:00:00+00:00,0.72422,0.72438,0.72176,0.72226,0.71131,0.71132,32714,0,0
2021-12-27 04:00:00+00:00,0.72212,0.72452,0.72055,0.72396,0.71131,0.71132,17365,0,0
