datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2021-11-05 04:00:00+00:00,113.746,114.028,113.299,113.387,159.315,159.316,81523,0,0
2021-11-08 04:00:00+00:00,113.321,113.666,113.079,113.217,159.315,159.316,65561,0,0
2021-11-09 04:00:00+00:00,113.193,113.288,112.725,112.869,159.315,159.316,79416,0,0
2021-11-10 04:00:00+00:00,112.855,114.015,112.772,113.9,159.315,159.316,84209,0,0
2021-11-11 04:00:00+00:00,113.896,114.154,113.805,114.05,159.315,159.316,54662,0,0
2021-11-12 04:00:00+00:00,114.053,114.3,113.759,113.919,159.315,159.316,63715,0,0
2021-11-15 04:00:00+00:00,113.907,114.217,113.749,114.116,159.315,159.316,62606,0,0
2021-11-16 04:00:00+00:00,114.101,114.846,114.047,114.814,159.315,159.316,70109,0,0
2021-11-17 04:00:00+00:00,114.803,114.968,113.933,114.09,159.315,159.316,72918,0,0
2021-11-18 04:00:00+00:00,114.07,114.487,113.875,114.251,159.315,159.316,70711,0,0
2021-11-19 04:00:00+00:00,114.233,114.538,113.585,114.017,159.315,159.316,96466,0,0
2021-11-22 04:00:00+00:00,113.914,114.96,113.894,114.872,159.315,159.316,77173,0,0
2021-11-23 04:00:00+00:00,114.865,115.192,114.482,115.139,159.315,159.316,95162,0,0
2021-11-24 04:00:00+00:00,115.111,115.52,114.823,115.407,159.315,159.316,93788,0,0
2021-11-25 04:00:00+00:00,115.393,115.454,115.241,115.36,159.315,159.316,67429,0,0
2021-11-26 04:00:00+00:00,115.333,115.366,113.05,113.351,159.315,159.316,155971,0,0
2021-11-29 04:00:00+00:00,113.617,113.954,112.991,113.524,159.315,159.316,116122,0,0
2021-11-30 04:00:00+00:00,113.51,113.888,112.53,113.16,159.315,159.316,143922,0,0
2021-12-01 04:00:00+00:00,113.14,113.63,112.67,112.772,159.315,159.316,118149,0,0
2021-12-02 04:00:00+00:00,112.751,113.328,112.619,113.191,159.315,159.316,124184,0,0
2021-12-03 04:00:00+00:00,113.18,113.61,112.555,112.831,159.315,159.316,109055,0,0
2021-12-06 04:00:00+00:00,112.835,113.555,112.835,113.474,159.315,159.316,85548,0,0
2021-12-07 04:00:00+00:00,113.467,113.781,113.396,113.571,159.315,159.316,73502,0,0
2021-12-08 04:00:00+00:00,113.612,113.955,113.311,113.698,159.315,159.316,94295,0,0
2021-12-09 04:00:00+00:00,113.668,113.81,113.271,113.477,159.315,159.316,75620,0,0
2021-12-10 04:00:00+00:00,113.446,113.79,113.222,113.383,159.315,159.316,75337,0,0
2021-12-13 04:00:00+00:00,113.277,113.729,113.273,113.58,159.315,159.316,64804,0,0
2021-12-14 04:00:00+00:00,113.557,113.756,113.316,113.734,159.315,159.316,69496,0,0
2021-12-15 04:00:00+00:00,113.722,114.271,113.62,114.045,159.315,159.316,75859,0,0
2021-12-16 04:00:00+00:00,114.021,114.245,113.562,113.696,159.315,159.316,85829,0,0
2021-12-17 04:00:00+00:00,113.694,113.853,113.138,113.702,159.315,159.316,87630,0,0
2021-12-20 04:00:00+00:00,113.531,113.726,113.327,113.629,159.315,159.316,85299,0,0
2021-12-21 04:00:00+00:00,113.621,114.219,113.475,114.083,159.315,159.316,56066,0,0
2021-12-22 04:00:00+00:00,114.071,114.369,113.945,114.095,159.315,159.316,55862,0,0
2021-12-23 04:00:00+00:00,114.084,114.467,114.044,114.399,159.315,159.316,49864,0,0
2021-12-24 04:00:00+00:00,114.388,114.512,114.296,114.346,159.315,159.316,52747,0,0
2021-12-27 04:00:00+00:00,114.304,114.913,114.304,114.885,159.315,159.316,40601,0,0
2021-12-28 04:00:00+00:00,114.878,114.948,114.705,114.819,159.315,159.316,44969,0,0
2021-12-29 04:00:00+00:00,114.8,115.038,114.664,114.96,159.315,159.316,52660,0,0
2021-12-30 04:00:00+00:00,114.948,115.206,114.9,115.058,159.315,159.316,54106,0,0
2021-12-31 04:00:00+00:00,115.052,115.199,115.0,115.088,159.315,159.316,40879,0,0
2022-01-03 04:00:00+00:00,115.058,115.366,114.946,115.327,159.315,159.316,50038,0,0
2022-01-04 04:00:00+00:00,115.308,116.349,115.272,116.14,159.315,159.316,67158,0,0
2022-01-05 04:00:00+00:00,116.126,116.252,115.619,116.115,159.315,159.316,67328,0,0
2022-01-06 04:00:00+00:00,116.079,116.181,115.623,115.839,159.315,159.316,75721,0,0
2022-01-07 04:00:00+00:00,115.838,116.048,115.534,115.551,159.315,159.316,55875,0,0
2022-01-10 04:00:00+00:00,115.522,115.85,115.041,115.203,159.315,159.316,52334,0,0
2022-01-11 04:00:00+00:00,115.184,115.681,115.117,115.289,159.315,159.316,53866,0,0
2022-01-12 04:00:00+00:00,115.274,115.468,114.378,114.629,159.315,159.316,57708,0,0
2022-01-13 04:00:00+00:00,114.616,114.703,113.998,114.171,159.315,159.316,45847,0,0
2022-01-14 04:00:00+00:00,114.16,114.261,113.48,114.198,159.315,159.316,66547,0,0
2022-01-17 04:00:00+00:00,114.117,114.649,114.117,114.613,159.315,159.316,32782,0,0
2022-01-18 04:00:00+00:00,114.617,115.058,114.449,114.598,159.315,159.316,69868,0,0
2022-01-19 04:00:00+00:00,114.589,114.788,114.206,114.323,159.315,159.316,66375,0,0
2022-01-20 04:00:00+00:00,114.321,114.548,113.962,114.101,159.315,159.316,71771,0,0
2022-01-21 04:00:00+00:00,114.07,114.149,113.602,113.692,159.315,159.316,77596,0,0
2022-01-24 04:00:00+00:00,113.626,113.999,113.469,113.954,159.315,159.316,89735,0,0
2022-01-25 04:00:00+00:00,113.937,114.157,113.667,113.863,159.315,159.316,88567,0,0
2022-01-26 04:00:00+00:00,113.85,114.694,113.778,114.65,159.315,159.316,80608,0,0
2022-01-27 04:00:00+00:00,114.627,115.489,114.473,115.357,159.315,159.316,111682,0,0
2022-01-28 04:00:00+00:00,115.357,115.687,115.121,115.234,159.315,159.316,100108,0,0
2022-01-31 04:00:00+00:00,115.257,115.593,114.924,115.118,159.315,159.316,87023,0,0
2022-02-01 04:00:00+00:00,115.091,115.192,114.567,114.68,159.315,159.316,86867,0,0
2022-02-02 04:00:00+00:00,114.653,114.805,114.153,114.455,159.315,159.316,70790,0,0
2022-02-03 04:00:00+00:00,114.439,114.988,114.325,114.966,159.315,159.316,94273,0,0
2022-02-04 04:00:00+00:00,114.951,115.431,114.774,115.182,159.315,159.316,92086,0,0
2022-02-07 04:00:00+00:00,115.269,115.379,114.913,115.091,159.315,159.316,77342,0,0
2022-02-08 04:00:00+00:00,115.063,115.627,115.047,115.534,159.315,159.316,72928,0,0
2022-02-09 04:00:00+00:00,115.516,115.677,115.318,115.529,159.315,159.316,69498,0,0
2022-02-10 04:00:00+00:00,115.508,116.342,115.424,115.996,159.315,159.316,101646,0,0
2022-02-11 04:00:00+00:00,115.996,116.176,115.012,115.432,159.315,159.316,101096,0,0
2022-02-14 04:00:00+00:00,115.324,115.746,115.009,115.54,159.315,159.316,120417,0,0
2022-02-15 04:00:00+00:00,115.511,115.874,115.257,115.602,159.315,159.316,95839,0,0
2022-02-16 04:00:00+00:00,115.581,115.789,115.352,115.476,159.315,159.316,87351,0,0
2022-02-17 04:00:00+00:00,115.446,115.537,114.845,114.931,159.315,159.316,112096,0,0
2022-02-18 04:00:00+00:00,114.937,115.296,114.787,115.032,159.315,159.316,91387,0,0
