datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2021-11-05 04:00:00+00:00,0.91242,0.9175,0.91127,0.91209,0.8096,0.80962,40423,0,0
2021-11-08 04:00:00+00:00,0.91174,0.91577,0.91166,0.91325,0.8096,0.80962,33317,0,0
2021-11-09 04:00:00+00:00,0.91308,0.91539,0.91015,0.91115,0.8096,0.80962,44827,0,0
2021-11-10 04:00:00+00:00,0.91081,0.91865,0.91049,0.91806,0.8096,0.80962,57631,0,0
2021-11-11 04:00:00+00:00,0.91779,0.92243,0.91717,0.92079,0.8096,0.80962,38209,0,0
2021-11-12 04:00:00+00:00,0.92053,0.92378,0.92022,0.92112,0.8096,0.80962,36344,0,0
2021-11-15 04:00:00+00:00,0.92014,0.92571,0.91869,0.92507,0.8096,0.80962,39401,0,0
2021-11-16 04:00:00+00:00,0.925,0.93116,0.9237,0.92992,0.8096,0.80962,48481,0,0
2021-11-17 04:00:00+00:00,0.92972,0.93297,0.92757,0.92824,0.8096,0.80962,45622,0,0
2021-11-18 04:00:00+00:00,0.92794,0.9292,0.92509,0.92558,0.8096,0.80962,44936,0,0
2021-11-19 04:00:00+00:00,0.92539,0.929,0.92494,0.92883,0.8096,0.80962,54971,0,0
2021-11-22 04:00:00+00:00,0.92764,0.93348,0.9267,0.93299,0.8096,0.80962,50169,0,0
2021-11-23 04:00:00+00:00,0.93298,0.93444,0.92951,0.9331,0.8096,0.80962,52010,0,0
2021-11-24 04:00:00+00:00,0.93302,0.93737,0.93129,0.93399,0.8096,0.80962,49429,0,0
2021-11-25 04:00:00+00:00,0.93374,0.93614,0.93242,0.93575,0.8096,0.80962,36677,0,0
2021-11-26 04:00:00+00:00,0.93551,0.93592,0.92113,0.9244,0.8096,0.80962,77619,0,0
2021-11-29 04:00:00+00:00,0.92209,0.92729,0.92198,0.92283,0.8096,0.80962,55308,0,0
2021-11-30 04:00:00+00:00,0.92237,0.92664,0.91574,0.91846,0.8096,0.80962,70270,0,0
2021-12-01 04:00:00+00:00,0.91829,0.92179,0.91693,0.92024,0.8096,0.80962,53903,0,0
2021-12-02 04:00:00+00:00,0.92019,0.92215,0.91784,0.9202,0.8096,0.80962,46491,0,0
2021-12-03 04:00:00+00:00,0.92013,0.92177,0.91655,0.91789,0.8096,0.80962,52404,0,0
2021-12-06 04:00:00+00:00,0.91719,0.9269,0.91692,0.9254,0.8096,0.80962,40859,0,0
2021-12-07 04:00:00+00:00,0.92495,0.92753,0.92306,0.92499,0.8096,0.80962,38365,0,0
2021-12-08 04:00:00+00:00,0.92467,0.92524,0.91953,0.92046,0.8096,0.80962,46745,0,0
2021-12-09 04:00:00+00:00,0.92043,0.92648,0.91872,0.9235,0.8096,0.80962,38399,0,0
2021-12-10 04:00:00+00:00,0.92327,0.92536,0.91992,0.92061,0.8096,0.80962,35414,0,0
2021-12-13 04:00:00+00:00,0.92099,0.92564,0.91994,0.92249,0.8096,0.80962,32886,0,0
2021-12-14 04:00:00+00:00,0.92279,0.92448,0.91884,0.92393,0.8096,0.80962,32401,0,0
2021-12-15 04:00:00+00:00,0.92291,0.92941,0.92219,0.92431,0.8096,0.80962,45655,0,0
2021-12-16 04:00:00+00:00,0.92414,0.92564,0.91895,0.91915,0.8096,0.80962,53531,0,0
2021-12-17 04:00:00+00:00,0.91888,0.92461,0.91746,0.92413,0.8096,0.80962,38277,0,0
2021-12-20 04:00:00+00:00,0.92384,0.92505,0.91923,0.92138,0.8096,0.80962,36647,0,0
2021-12-21 04:00:00+00:00,0.92127,0.92541,0.91937,0.92315,0.8096,0.80962,34474,0,0
2021-12-22 04:00:00+00:00,0.92335,0.92524,0.91899,0.91949,0.8096,0.80962,32637,0,0
2021-12-23 04:00:00+00:00,0.91983,0.9219,0.91749,0.91819,0.8096,0.80962,30581,0,0
2021-12-24 04:00:00+00:00,0.91803,0.91963,0.91663,0.91833,0.8096,0.80962,46199,0,0
2021-12-27 04:00:00+00:00,0.91743,0.91999,0.91711,0.91749,0.8096,0.80962,20087,0,0
2021-12-28 04:00:00+00:00,0.91743,0.91904,0.91592,0.91735,0.8096,0.80962,22920,0,0
2021-12-29 04:00:00+00:00,0.91712,0.92014,0.91269,0.91457,0.8096,0.80962,28184,0,0
2021-12-30 04:00:00+00:00,0.9143,0.91812,0.91321,0.91353,0.8096,0.80962,29994,0,0
2021-12-31 04:00:00+00:00,0.91321,0.9148,0.91022,0.91218,0.8096,0.80962,26828,0,0
