trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
11,EURUSD,SELL,2023-08-03 19:00:00+00:00,1.09533,1.0949775714285712,1.0939202857142856,1.0,100,v7_production,2023-08-03 20:00:00+00:00,1.0949775714285712,SL_PROFIT,0.024285714286978788,-6.757142857130212,7.0,2.0,0
12,EURUSD,SELL,2023-09-22 17:00:00+00:00,1.06563,1.0648902142857144,1.0626708571428574,0.83,100,v7_production,2023-09-22 21:00:00+00:00,1.0648902142857144,SL_PROFIT,3.8978571428567896,26.542214285711356,5.81,2.0,3
13,EURUSD,SELL,2024-01-04 09:00:00+00:00,1.09356,1.0951842857142857,1.0903114285714288,0.76,100,v7_production,2024-01-04 10:00:00+00:00,1.0951842857142857,SL,-19.742857142856337,-155.36571428570815,5.32,2.0,0
14,EURUSD,BUY,2024-02-21 11:00:00+00:00,1.08016,1.079555,1.08137,1.0,100,v7_production,2024-02-21 13:00:00+00:00,1.079555,SL,-9.549999999999667,-102.49999999999667,7.0,2.0,1
15,EURUSD,SELL,2024-04-02 14:00:00+00:00,1.07495,1.0762196428571429,1.0724107142857144,0.95,100,v7_production,2024-04-02 16:00:00+00:00,1.0762196428571429,SL,-16.196428571428164,-160.51607142856756,6.6499999999999995,2.0,1
16,EURUSD,SELL,2024-07-24 16:00:00+00:00,1.08523,1.0861047142857143,1.0834805714285711,1.0,100,v7_production,2024-07-24 17:00:00+00:00,1.0861047142857143,SL,-12.247142857143952,-129.47142857143953,7.0,2.0,0
17,EURUSD,SELL,2024-07-30 12:00:00+00:00,1.08298,1.08263,1.081772857142857,1.0,100,v7_production,2024-07-30 14:00:00+00:00,1.08263,SL_BE,7.247535904753022e-13,-6.9999999999927525,7.0,2.0,1
18,EURUSD,SELL,2024-10-07 17:00:00+00:00,1.0972600000000001,1.0985427142857143,1.0946945714285718,0.91,100,v7_production,2024-10-07 20:00:00+00:00,1.0985427142857143,SL,-16.32714285714137,-154.9469999999865,6.37,2.0,2
19,EURUSD,SELL,2024-11-07 10:00:00+00:00,1.07665,1.074928857142857,1.075414571428572,1.0,100,v7_production,2024-11-07 11:00:00+00:00,1.074928857142857,SL_PROFIT,13.711428571430876,130.11428571430875,7.0,2.0,0
20,EURUSD,SELL,2024-11-14 18:00:00+00:00,1.05598,1.0556299999999998,1.0515619999999997,0.53,100,v7_production,2024-11-14 20:00:00+00:00,1.0556299999999998,SL_BE,7.247535904753022e-13,-3.7099999999961586,3.71,2.0,1
21,EURUSD,SELL,2025-01-16 19:00:00+00:00,1.02943,1.02908,1.0253440000000005,0.57,100,v7_production,2025-01-17 09:00:00+00:00,1.02908,SL_BE,7.247535904753022e-13,-3.989999999995869,3.9899999999999998,2.0,13
22,EURUSD,SELL,2025-03-25 13:00:00+00:00,1.08155,1.0826267142857142,1.0793965714285716,1.0,100,v7_production,2025-03-25 14:00:00+00:00,1.0826267142857142,SL,-14.267142857142087,-149.67142857142088,7.0,2.0,0
23,EURUSD,BUY,2025-07-07 08:00:00+00:00,1.17729,1.1761608571428572,1.1795482857142854,1.0,100,v7_production,2025-07-07 09:00:00+00:00,1.1761608571428572,SL,-14.791428571427176,-154.91428571427176,7.0,2.0,0
24,EURUSD,SELL,2025-10-23 19:00:00+00:00,1.16045,1.161851,1.157648,0.8,100,v7_production,2025-10-23 23:00:00+00:00,1.161851,SL,-17.509999999999856,-145.67999999999884,5.6000000000000005,2.0,3
25,EURUSD,SELL,2026-01-14 18:00:00+00:00,1.16524,1.16489,1.1632342857142859,1.0,100,v7_production,2026-01-14 19:00:00+00:00,1.16489,SL_BE,7.247535904753022e-13,-6.9999999999927525,7.0,2.0,0
26,EURUSD,SELL,2026-05-19 11:00:00+00:00,1.16213,1.161339285714286,1.1589671428571429,0.7,100,v7_production,2026-05-19 13:00:00+00:00,1.161339285714286,SL_PROFIT,4.407142857142002,25.949999999994013,4.8999999999999995,2.0,1
27,EURUSD,SELL,2026-07-13 19:00:00+00:00,1.13815,1.1414982142857144,1.1314535714285712,0.33,100,v7_production,2026-07-14 13:00:00+00:00,1.1414982142857144,SL,-36.982142857144126,-124.35107142857564,2.31,2.0,17
1,GBPUSD,SELL,2022-03-02 16:00:00+00:00,1.33358,1.332184,1.330244,0.72,100,v7_production,2022-03-02 17:00:00+00:00,1.332184,SL_PROFIT,10.459999999999528,70.2719999999966,5.04,2.0,0
2,GBPUSD,SELL,2022-09-14 13:00:00+00:00,1.15572,1.1550985714285715,1.1532342857142859,0.97,100,v7_production,2022-09-14 14:00:00+00:00,1.1550985714285715,SL_PROFIT,2.7142857142855057,19.538571428569405,6.79,2.0,0
3,GBPUSD,SELL,2022-12-20 07:00:00+00:00,1.2113800000000001,1.21537,1.2034000000000002,0.3,100,v7_production,2022-12-20 09:00:00+00:00,1.21537,SL,-43.39999999999938,-132.29999999999814,2.1,2.0,1
4,GBPUSD,SELL,2023-02-23 11:00:00+00:00,1.2028400000000001,1.204702142857143,1.1991157142857145,0.64,100,v7_production,2023-02-23 14:00:00+00:00,1.204702142857143,SL,-22.121428571428122,-146.05714285713998,4.48,2.0,2
5,GBPUSD,BUY,2023-04-28 16:00:00+00:00,1.2512699999999999,1.2547576785714285,1.2581592857142856,0.34,100,v7_production,2023-04-28 17:00:00+00:00,1.2547576785714285,SL_PROFIT,31.376785714286207,104.30107142857311,2.3800000000000003,2.0,0
6,GBPUSD,BUY,2023-06-22 16:00:00+00:00,1.27616,1.2732567142857143,1.2819665714285713,0.41,100,v7_production,2023-06-22 18:00:00+00:00,1.2732567142857143,SL,-32.53285714285664,-136.25471428571223,2.8699999999999997,2.0,1
7,GBPUSD,BUY,2023-07-18 16:00:00+00:00,1.30765,1.3081057857142857,1.309473142857143,1.0,100,v7_production,2023-07-18 17:00:00+00:00,1.3081057857142857,SL_PROFIT,1.05785714285728,3.5785714285728005,7.0,2.0,0
8,GBPUSD,SELL,2023-07-28 14:00:00+00:00,1.2868,1.2864499999999999,1.2801892857142856,0.36,100,v7_production,2023-07-28 16:00:00+00:00,1.2864499999999999,SL_BE,7.247535904753022e-13,-2.519999999997391,2.52,2.0,1
9,GBPUSD,BUY,2023-11-09 15:00:00+00:00,1.22737,1.2277200000000001,1.2320788571428571,0.5,100,v7_production,2023-11-09 16:00:00+00:00,1.2277200000000001,SL_BE,7.247535904753022e-13,-3.4999999999963762,3.5,2.0,0
10,GBPUSD,BUY,2024-08-21 10:00:00+00:00,1.3017,1.301797642857143,1.3020905714285715,1.0,100,v7_production,2024-08-21 11:00:00+00:00,1.301797642857143,SL_PROFIT,-2.523571428571344,-32.23571428571344,7.0,2.0,0
11,GBPUSD,SELL,2024-09-12 13:00:00+00:00,1.30489,1.3043207857142858,1.3028068571428577,1.0,100,v7_production,2024-09-12 14:00:00+00:00,1.3043207857142858,SL_PROFIT,2.1921428571432564,14.921428571432564,7.0,2.0,0
12,GBPUSD,SELL,2024-10-03 07:00:00+00:00,1.32418,1.3192473214285714,1.3203507142857143,0.61,100,v7_production,2024-10-03 08:00:00+00:00,1.3192473214285714,SL_PROFIT,45.82678571428539,275.2733928571409,4.27,2.0,0
13,GBPUSD,SELL,2024-10-11 18:00:00+00:00,1.30671,1.30636,1.3033134285714285,0.71,100,v7_production,2024-10-14 00:00:00+00:00,1.30636,SL_BE,7.247535904753022e-13,-4.969999999994854,4.97,2.0,5
14,GBPUSD,SELL,2024-11-14 18:00:00+00:00,1.27031,1.269222,1.2677819999999997,0.95,100,v7_production,2024-11-14 20:00:00+00:00,1.269222,SL_PROFIT,7.379999999999779,63.4599999999979,6.6499999999999995,2.0,1
15,GBPUSD,BUY,2024-11-29 16:00:00+00:00,1.26906,1.2699995,1.2724220000000002,0.72,100,v7_production,2024-11-29 17:00:00+00:00,1.2699995,SL_PROFIT,5.89499999999871,37.40399999999071,5.04,2.0,0
16,GBPUSD,BUY,2025-05-27 08:00:00+00:00,1.35559,1.3559269285714288,1.3569377142857146,1.0,100,v7_production,2025-05-27 09:00:00+00:00,1.3559269285714288,SL_PROFIT,-0.13071428571248234,-8.307142857124823,7.0,2.0,0
17,GBPUSD,BUY,2025-09-09 15:00:00+00:00,1.35333,1.354805357142857,1.3592314285714286,0.41,100,v7_production,2025-09-09 17:00:00+00:00,1.354805357142857,SL_PROFIT,11.25357142857181,43.26964285714442,2.8699999999999997,2.0,1
18,GBPUSD,BUY,2025-12-09 13:00:00+00:00,1.33175,1.3321,1.3361535714285715,0.55,100,v7_production,2025-12-09 14:00:00+00:00,1.3321,SL_BE,7.247535904753022e-13,-3.8499999999960144,3.8500000000000005,2.0,0
1,USDJPY,SELL,2022-05-19 11:00:00+00:00,127.831,127.796,126.90100000000002,0.33,100,v7_production,2022-05-19 12:00:00+00:00,127.796,SL_BE,-3.410605131648481e-13,-2.3100000000008807,2.31,2.0,0
2,USDJPY,SELL,2022-07-25 15:00:00+00:00,136.52499999999998,136.48999999999998,136.1897428571428,0.98,100,v7_production,2022-07-25 17:00:00+00:00,136.48999999999998,SL_BE,-3.410605131648481e-13,-6.860000000002447,6.859999999999999,2.0,1
3,USDJPY,BUY,2022-08-08 14:00:00+00:00,134.81900000000002,134.86178571428576,134.99014285714293,1.0,100,v7_production,2022-08-08 15:00:00+00:00,134.86178571428576,SL_PROFIT,0.778571428574196,-1.225061537511805,7.0,2.0,0
4,USDJPY,BUY,2022-08-22 11:00:00+00:00,136.95600000000002,136.991,137.41145714285722,0.72,100,v7_production,2022-08-22 14:00:00+00:00,136.991,SL_BE,-3.410605131648481e-13,-5.040000000001793,5.04,2.0,2
5,USDJPY,SELL,2022-10-27 15:00:00+00:00,146.51399999999998,146.33242142857145,145.9483142857142,0.62,100,v7_production,2022-10-27 16:00:00+00:00,146.33242142857145,SL_PROFIT,14.657857142853118,57.687324546247694,4.34,2.0,0
6,USDJPY,SELL,2022-11-08 08:00:00+00:00,146.69,146.84747142857142,146.37505714285714,1.0,100,v7_production,2022-11-08 09:00:00+00:00,146.84747142857142,SL,-19.24714285714265,-138.2096452187787,7.0,2.0,0
7,USDJPY,BUY,2022-12-13 14:00:00+00:00,137.342,137.3801285714286,137.4945142857143,1.0,100,v7_production,2022-12-13 15:00:00+00:00,137.3801285714286,SL_PROFIT,0.31285714285866106,-4.722057761947102,7.0,2.0,0
8,USDJPY,SELL,2023-01-26 14:00:00+00:00,129.73299999999998,130.05457142857145,129.08985714285703,0.48,100,v7_production,2023-01-26 15:00:00+00:00,130.05457142857145,SL,-35.65714285714739,-135.28810288385185,3.36,2.0,0
9,USDJPY,BUY,2024-01-19 12:00:00+00:00,147.96900000000002,148.0157928571429,148.15617142857153,1.0,100,v7_production,2024-01-19 13:00:00+00:00,148.0157928571429,SL_PROFIT,1.1792857142889943,0.9698160715352149,7.0,2.0,0
10,USDJPY,BUY,2024-05-24 19:00:00+00:00,156.934,156.969,157.14559999999997,1.0,100,v7_production,2024-05-24 21:00:00+00:00,156.969,SL_BE,-3.410605131648481e-13,-7.000000000002173,7.0,2.0,1
11,USDJPY,BUY,2024-12-17 13:00:00+00:00,153.928,153.66438571428571,154.45522857142856,0.68,100,v7_production,2024-12-17 15:00:00+00:00,153.66438571428571,SL,-29.86142857142829,-136.67733426388466,4.760000000000001,2.0,1
12,USDJPY,BUY,2025-03-17 20:00:00+00:00,149.19400000000002,149.45819642857143,150.0492142857143,0.4,100,v7_production,2025-03-18 04:00:00+00:00,149.45819642857143,SL_PROFIT,22.919642857140957,58.649234840921096,2.8000000000000003,2.0,7
13,USDJPY,BUY,2025-05-02 12:00:00+00:00,144.585,144.62,145.49871428571433,0.37,100,v7_production,2025-05-02 15:00:00+00:00,144.62,SL_BE,-3.410605131648481e-13,-2.5900000000008725,2.59,2.0,2
14,USDJPY,BUY,2025-05-13 08:00:00+00:00,147.83,147.865,148.2062,0.91,100,v7_production,2025-05-13 09:00:00+00:00,147.865,SL_BE,-3.410605131648481e-13,-6.3700000000021,6.37,2.0,0
15,USDJPY,BUY,2025-07-16 15:00:00+00:00,148.717,148.79362142857144,149.02348571428573,1.0,100,v7_production,2025-07-16 16:00:00+00:00,148.79362142857144,SL_PROFIT,4.16214285714284,20.987001197864664,7.0,2.0,0
16,USDJPY,SELL,2025-07-24 16:00:00+00:00,146.516,146.87558571428573,145.7968285714285,0.47,100,v7_production,2025-07-24 18:00:00+00:00,146.87558571428573,SL,-39.45857142857426,-129.86681462386295,3.29,2.0,1
1,AUDUSD,BUY,2022-03-01 19:00:00+00:00,0.72542,0.72418,0.7278999999999998,0.97,100,v7_production,2022-03-01 21:00:00+00:00,0.72418,SL,-15.899999999999078,-161.01999999999106,6.79,2.0,1
2,AUDUSD,BUY,2022-03-18 14:00:00+00:00,0.7377,0.73805,0.7395280000000002,1.0,100,v7_production,2022-03-18 15:00:00+00:00,0.73805,SL_BE,-3.8546943414985435e-13,-7.000000000003855,7.0,2.0,0
3,AUDUSD,SELL,2022-07-12 16:00:00+00:00,0.67509,0.6776292857142857,0.6700114285714285,0.46,100,v7_production,2022-07-12 18:00:00+00:00,0.6776292857142857,SL,-28.892857142857437,-136.1271428571442,3.22,2.0,1
4,AUDUSD,BUY,2022-07-22 14:00:00+00:00,0.69422,0.6953733928571428,0.6988335714285713,0.5,100,v7_production,2022-07-22 16:00:00+00:00,0.6953733928571428,SL_PROFIT,8.033928571428875,36.669642857144375,3.5,2.0,1
5,AUDUSD,SELL,2022-08-18 13:00:00+00:00,0.69467,0.6961564285714286,0.6916971428571429,0.79,100,v7_production,2022-08-18 14:00:00+00:00,0.6961564285714286,SL,-18.36428571428555,-150.60785714285586,5.53,2.0,0
6,AUDUSD,SELL,2022-09-14 17:00:00+00:00,0.67494,0.67459,0.6690942857142858,0.39,100,v7_production,2022-09-14 23:00:00+00:00,0.67459,SL_BE,-3.8546943414985435e-13,-2.7300000000015032,2.73,2.0,5
7,AUDUSD,SELL,2022-12-23 13:00:00+00:00,0.6692,0.6688500000000001,0.6648157142857145,0.52,100,v7_production,2022-12-23 15:00:00+00:00,0.6688500000000001,SL_BE,-3.8546943414985435e-13,-3.6400000000020047,3.64,2.0,1
8,AUDUSD,BUY,2023-01-13 10:00:00+00:00,0.69867,0.6963975,0.703215,0.51,100,v7_production,2023-01-13 13:00:00+00:00,0.6963975,SL,-26.225000000000104,-137.31750000000054,3.5700000000000003,2.0,2
9,AUDUSD,SELL,2023-04-10 12:00:00+00:00,0.6674,0.6670385000000001,0.6668859999999999,1.0,100,v7_production,2023-04-10 13:00:00+00:00,0.6670385000000001,SL_PROFIT,0.11499999999903565,-5.8500000000096435,7.0,2.0,0
10,AUDUSD,BUY,2023-05-10 19:00:00+00:00,0.67665,0.6769999999999999,0.681826,0.44,100,v7_production,2023-05-10 22:00:00+00:00,0.6769999999999999,SL_BE,-3.8546943414985435e-13,-3.080000000001696,3.08,2.0,2
11,AUDUSD,SELL,2023-07-24 14:00:00+00:00,0.67412,0.6735280714285715,0.6717522857142859,0.96,100,v7_production,2023-07-24 15:00:00+00:00,0.6735280714285715,SL_PROFIT,2.4192857142853494,16.505142857139358,6.72,2.0,0
12,AUDUSD,SELL,2023-08-03 18:00:00+00:00,0.6550400000000001,0.6546900000000001,0.6502935714285716,0.48,100,v7_production,2023-08-04 00:00:00+00:00,0.6546900000000001,SL_BE,-3.8546943414985435e-13,-3.36000000000185,3.36,2.0,5
13,AUDUSD,SELL,2023-08-25 15:00:00+00:00,0.64247,0.6417625,0.6407799999999998,1.0,100,v7_production,2023-08-25 16:00:00+00:00,0.6417625,SL_PROFIT,3.5749999999997204,28.7499999999972,7.0,2.0,0
14,AUDUSD,SELL,2023-10-04 14:00:00+00:00,0.63175,0.6331651428571429,0.6289197142857144,0.8,100,v7_production,2023-10-04 15:00:00+00:00,0.6331651428571429,SL,-17.65142857142837,-146.81142857142694,5.6000000000000005,2.0,0
15,AUDUSD,SELL,2023-10-26 16:00:00+00:00,0.63134,0.63099,0.6289751428571428,0.95,100,v7_production,2023-10-26 17:00:00+00:00,0.63099,SL_BE,-3.8546943414985435e-13,-6.650000000003661,6.6499999999999995,2.0,0
16,AUDUSD,SELL,2023-12-13 16:00:00+00:00,0.65701,0.6578061428571429,0.6554177142857142,1.0,100,v7_production,2023-12-13 17:00:00+00:00,0.6578061428571429,SL,-11.461428571429119,-121.61428571429119,7.0,2.0,0
17,AUDUSD,SELL,2024-03-05 18:00:00+00:00,0.65037,0.65002,0.6465625714285715,0.58,100,v7_production,2024-03-06 00:00:00+00:00,0.65002,SL_BE,-3.8546943414985435e-13,-4.060000000002235,4.06,2.0,5
18,AUDUSD,SELL,2024-04-19 17:00:00+00:00,0.6418900000000001,0.6413421428571429,0.6396985714285714,1.0,100,v7_production,2024-04-19 19:00:00+00:00,0.6413421428571429,SL_PROFIT,1.9785714285721099,12.785714285721099,7.0,2.0,1
19,AUDUSD,BUY,2024-08-09 15:00:00+00:00,0.65744,0.6577880714285714,0.6588322857142856,1.0,100,v7_production,2024-08-09 16:00:00+00:00,0.6577880714285714,SL_PROFIT,-0.019285714285940614,-7.192857142859406,7.0,2.0,0
20,AUDUSD,BUY,2025-05-14 17:00:00+00:00,0.6457999999999999,0.6452741428571429,0.646851714285714,1.0,100,v7_production,2025-05-14 18:00:00+00:00,0.6452741428571429,SL,-8.758571428570225,-94.58571428570224,7.0,2.0,0
21,AUDUSD,SELL,2025-05-29 11:00:00+00:00,0.64339,0.6451357142857144,0.6398985714285713,0.63,100,v7_production,2025-05-29 15:00:00+00:00,0.6451357142857144,SL,-20.957142857143502,-136.44000000000406,4.41,2.0,3
22,AUDUSD,BUY,2025-09-17 20:00:00+00:00,0.66701,0.6675219285714286,0.6690577142857143,1.0,100,v7_production,2025-09-17 21:00:00+00:00,0.6675219285714286,SL_PROFIT,1.6192857142856596,9.192857142856596,7.0,2.0,0
23,AUDUSD,SELL,2025-09-22 13:00:00+00:00,0.65933,0.6598692857142857,0.6582514285714285,1.0,100,v7_production,2025-09-22 15:00:00+00:00,0.6598692857142857,SL,-8.892857142857421,-95.92857142857422,7.0,2.0,1
24,AUDUSD,SELL,2026-06-04 15:00:00+00:00,0.71389,0.7135400000000001,0.7116328571428573,0.94,100,v7_production,2026-06-04 23:00:00+00:00,0.7135400000000001,SL_BE,-3.8546943414985435e-13,-6.580000000003624,6.58,2.0,7
1,USDCHF,BUY,2022-05-10 16:00:00+00:00,0.9927699999999999,0.9931199999999999,0.997532857142857,0.5,100,v7_production,2022-05-10 17:00:00+00:00,0.9931199999999999,SL_BE,-3.8546943414985435e-13,-3.5000000000019273,3.5,2.0,0
2,USDCHF,SELL,2023-07-14 16:00:00+00:00,0.8608600000000001,0.8605100000000001,0.858496285714286,1.0,100,v7_production,2023-07-14 17:00:00+00:00,0.8605100000000001,SL_BE,-3.8546943414985435e-13,-7.000000000003855,7.0,2.0,0
3,USDCHF,BUY,2024-03-22 16:00:00+00:00,0.89849,0.8971669999999999,0.9011360000000002,0.91,100,v7_production,2024-03-22 22:00:00+00:00,0.8971669999999999,SL,-16.730000000000743,-158.61300000000676,6.37,2.0,5
4,USDCHF,SELL,2024-06-19 13:00:00+00:00,0.8846,0.8842512142857144,0.8832048571428575,1.0,100,v7_production,2024-06-19 14:00:00+00:00,0.8842512142857144,SL_PROFIT,-0.012142857143512487,-7.121428571435125,7.0,2.0,0
5,USDCHF,BUY,2024-10-10 14:00:00+00:00,0.85953,0.8601676428571429,0.8620805714285714,0.92,100,v7_production,2024-10-10 15:00:00+00:00,0.8601676428571429,SL_PROFIT,2.876428571428505,20.02314285714225,6.44,2.0,0
6,USDCHF,SELL,2025-02-21 15:00:00+00:00,0.89932,0.8983164285714286,0.8976142857142856,1.0,100,v7_production,2025-02-21 16:00:00+00:00,0.8983164285714286,SL_PROFIT,6.53571428571437,58.3571428571437,7.0,2.0,0
7,USDCHF,BUY,2025-03-24 17:00:00+00:00,0.88429,0.8826914285714286,0.8874871428571429,0.74,100,v7_production,2025-03-24 22:00:00+00:00,0.8826914285714286,SL,-19.485714285714494,-149.37428571428725,5.18,2.0,4
8,USDCHF,SELL,2025-10-16 15:00:00+00:00,0.79665,0.7963,0.7927885714285715,0.61,100,v7_production,2025-10-16 17:00:00+00:00,0.7963,SL_BE,-3.8546943414985435e-13,-4.270000000002351,4.27,2.0,1
9,USDCHF,SELL,2025-12-15 11:00:00+00:00,0.79586,0.7948816428571429,0.7928134285714286,0.77,100,v7_production,2025-12-15 16:00:00+00:00,0.7948816428571429,SL_PROFIT,6.283571428571003,42.99349999999672,5.390000000000001,2.0,4
10,USDCHF,BUY,2026-07-29 12:00:00+00:00,0.82004,0.8188067857142857,0.8225064285714286,0.95,100,v7_production,2026-07-29 16:00:00+00:00,0.8188067857142857,SL,-15.832142857143236,-157.05535714286074,6.6499999999999995,2.0,3
1,USDCAD,BUY,2022-04-13 12:00:00+00:00,1.26509,1.2654400000000001,1.2689107142857143,0.63,100,v7_production,2022-04-13 15:00:00+00:00,1.2654400000000001,SL_BE,7.247535904753022e-13,-4.409999999995434,4.41,2.0,2
2,USDCAD,SELL,2022-04-21 17:00:00+00:00,1.25018,1.2527,1.2451400000000004,0.48,100,v7_production,2022-04-21 18:00:00+00:00,1.2527,SL,-28.699999999998557,-141.11999999999307,3.36,2.0,0
3,USDCAD,SELL,2022-06-01 19:00:00+00:00,1.26506,1.26471,1.2594500000000002,0.42,100,v7_production,2022-06-01 20:00:00+00:00,1.26471,SL_BE,7.247535904753022e-13,-2.939999999996956,2.94,2.0,0
4,USDCAD,SELL,2022-06-03 18:00:00+00:00,1.25819,1.2578399999999998,1.2568037142857138,1.0,100,v7_production,2022-06-03 19:00:00+00:00,1.2578399999999998,SL_BE,7.247535904753022e-13,-6.9999999999927525,7.0,2.0,0
5,USDCAD,BUY,2022-08-19 09:00:00+00:00,1.29719,1.2981141071428572,1.3008864285714288,0.64,100,v7_production,2022-08-19 13:00:00+00:00,1.2981141071428572,SL_PROFIT,5.741071428571779,32.26285714285939,4.48,2.0,3
6,USDCAD,BUY,2022-09-14 18:00:00+00:00,1.3156999999999999,1.316762857142857,1.319951428571428,0.56,100,v7_production,2022-09-14 22:00:00+00:00,1.316762857142857,SL_PROFIT,7.1285714285703214,35.999999999993804,3.9200000000000004,2.0,3
7,USDCAD,BUY,2023-01-19 16:00:00+00:00,1.34778,1.3486061428571428,1.3488354285714286,1.0,100,v7_production,2023-01-19 17:00:00+00:00,1.3486061428571428,SL_PROFIT,4.7614285714277536,40.614285714277536,7.0,2.0,0
8,USDCAD,BUY,2023-04-26 19:00:00+00:00,1.3615599999999999,1.36191,1.3655342857142854,0.6,100,v7_production,2023-04-26 20:00:00+00:00,1.36191,SL_BE,7.247535904753022e-13,-4.199999999995652,4.2,2.0,0
9,USDCAD,BUY,2023-05-03 20:00:00+00:00,1.36068,1.36103,1.363135714285714,0.97,100,v7_production,2023-05-03 21:00:00+00:00,1.36103,SL_BE,7.247535904753022e-13,-6.78999999999297,6.79,2.0,0
10,USDCAD,SELL,2023-06-22 16:00:00+00:00,1.31646,1.3160562142857142,1.3148448571428573,1.0,100,v7_production,2023-06-22 17:00:00+00:00,1.3160562142857142,SL_PROFIT,0.5378571428578702,-1.6214285714212977,7.0,2.0,0
11,USDCAD,SELL,2023-07-25 14:00:00+00:00,1.31742,1.3181544285714286,1.3159511428571429,1.0,100,v7_production,2023-07-25 15:00:00+00:00,1.3181544285714286,SL,-10.844285714285803,-115.44285714285803,7.0,2.0,0
12,USDCAD,BUY,2023-10-17 19:00:00+00:00,1.36421,1.36456,1.3700317142857137,0.41,100,v7_production,2023-10-17 20:00:00+00:00,1.36456,SL_BE,7.247535904753022e-13,-2.8699999999970283,2.8699999999999997,2.0,0
13,USDCAD,SELL,2023-11-06 17:00:00+00:00,1.3673,1.3666720714285714,1.3656117142857143,1.0,100,v7_production,2023-11-06 18:00:00+00:00,1.3666720714285714,SL_PROFIT,2.7792857142857095,20.792857142857095,7.0,2.0,0
14,USDCAD,SELL,2023-12-28 17:00:00+00:00,1.31842,1.3204525,1.3143549999999997,0.58,100,v7_production,2023-12-28 19:00:00+00:00,1.3204525,SL,-23.825000000001037,-142.245000000006,4.06,2.0,1
15,USDCAD,SELL,2024-01-02 12:00:00+00:00,1.32476,1.326029,1.322222,0.92,100,v7_production,2024-01-02 13:00:00+00:00,1.326029,SL,-16.189999999999646,-155.38799999999674,6.44,2.0,0
16,USDCAD,BUY,2024-02-14 13:00:00+00:00,1.35365,1.354,1.3546908571428573,1.0,100,v7_production,2024-02-14 14:00:00+00:00,1.354,SL_BE,7.247535904753022e-13,-6.9999999999927525,7.0,2.0,0
17,USDCAD,BUY,2024-03-15 15:00:00+00:00,1.3528,1.3523005714285714,1.3537988571428572,1.0,100,v7_production,2024-03-15 16:00:00+00:00,1.3523005714285714,SL,-8.494285714285951,-91.94285714285951,7.0,2.0,0
18,USDCAD,BUY,2024-07-25 20:00:00+00:00,1.38108,1.3817197142857145,1.3836388571428577,0.89,100,v7_production,2024-07-25 21:00:00+00:00,1.3817197142857145,SL_PROFIT,2.8971428571441002,19.554571428582495,6.23,2.0,0
