trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
12,EURUSD,SELL,2023-09-22 17:00:00+00:00,1.06563,1.0670321785714285,1.0633082142857144,0.82,100,v8_final,2023-09-25 10:00:00+00:00,1.0633082142857144,TP,19.717857142856513,155.9464285714234,5.739999999999999,2.0,16
13,EURUSD,SELL,2024-01-04 09:00:00+00:00,1.09356,1.0946428571428573,1.0919357142857145,1.0,100,v8_final,2024-01-04 10:00:00+00:00,1.0946428571428573,SL,-14.328571428571632,-150.28571428571632,7.0,2.0,0
14,EURUSD,BUY,2024-02-21 11:00:00+00:00,1.08016,1.07959125,1.0812475000000001,1.0,100,v8_final,2024-02-21 12:00:00+00:00,1.07959125,SL,-9.187500000000068,-98.87500000000068,7.0,2.0,0
15,EURUSD,SELL,2024-04-02 14:00:00+00:00,1.07495,1.0757964285714285,1.0736803571428573,1.0,100,v8_final,2024-04-02 16:00:00+00:00,1.0757964285714285,SL,-11.964285714284703,-126.64285714284702,7.0,2.0,1
16,EURUSD,SELL,2024-07-24 16:00:00+00:00,1.08523,1.0860585357142858,1.0838446428571429,1.0,100,v8_final,2024-07-24 17:00:00+00:00,1.0860585357142858,SL,-11.785357142858718,-124.85357142858717,7.0,2.0,0
17,EURUSD,SELL,2024-07-30 12:00:00+00:00,1.08298,1.0835526785714287,1.0820532142857142,1.0,100,v8_final,2024-07-30 13:00:00+00:00,1.0835526785714287,SL,-9.226785714286198,-99.26785714286197,7.0,2.0,0
18,EURUSD,SELL,2024-10-07 17:00:00+00:00,1.0972600000000001,1.0984895357142856,1.095664642857143,0.9,100,v8_final,2024-10-07 20:00:00+00:00,1.0984895357142856,SL,-15.795357142855234,-148.45821428569712,6.3,2.0,2
19,EURUSD,SELL,2024-11-07 10:00:00+00:00,1.07665,1.0773442857142859,1.074567142857143,1.0,100,v8_final,2024-11-07 14:00:00+00:00,1.0773442857142859,SL,-10.442857142857584,-111.42857142857584,7.0,2.0,3
20,EURUSD,SELL,2024-11-14 18:00:00+00:00,1.05598,1.05808175,1.0527624999999998,0.51,100,v8_final,2024-11-14 22:00:00+00:00,1.0527624999999998,TP,28.67500000000095,142.67250000000485,3.5700000000000003,2.0,3
21,EURUSD,SELL,2025-01-16 19:00:00+00:00,1.02943,1.03138975,1.0269325,0.56,100,v8_final,2025-01-17 16:00:00+00:00,1.0269325,TP,21.475000000000414,116.34000000000232,3.9200000000000004,2.0,20
22,EURUSD,SELL,2025-03-25 13:00:00+00:00,1.08155,1.0825700357142858,1.079849642857143,1.0,100,v8_final,2025-03-25 14:00:00+00:00,1.0825700357142858,SL,-13.700357142857719,-144.00357142857717,7.0,2.0,0
23,EURUSD,BUY,2025-07-07 08:00:00+00:00,1.17729,1.176208142857143,1.1787085714285714,1.0,100,v8_final,2025-07-07 09:00:00+00:00,1.176208142857143,SL,-14.318571428570234,-150.18571428570235,7.0,2.0,0
24,EURUSD,SELL,2025-10-23 19:00:00+00:00,1.16045,1.1617882499999999,1.1585675,0.8,100,v8_final,2025-10-23 22:00:00+00:00,1.1617882499999999,SL,-16.882499999998743,-140.65999999998994,5.6000000000000005,2.0,2
25,EURUSD,SELL,2026-01-14 18:00:00+00:00,1.16524,1.1661946428571428,1.1637935714285714,1.0,100,v8_final,2026-01-14 20:00:00+00:00,1.1637935714285714,TP,10.964285714286262,102.64285714286262,7.0,2.0,1
