trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
12,EURUSD,SELL,2023-09-22 17:00:00+00:00,1.06563,1.06528,1.0625342857142857,0.51,100,v6_final,2023-09-22 21:00:00+00:00,1.06528,SL_BE,7.247535904753022e-13,-3.569999999996304,3.5700000000000003,2.0,3
13,EURUSD,SELL,2024-01-04 09:00:00+00:00,1.09356,1.0951842857142857,1.0913942857142858,0.73,100,v6_final,2024-01-04 10:00:00+00:00,1.0951842857142857,SL,-19.742857142856337,-149.2328571428513,5.109999999999999,2.0,0
14,EURUSD,BUY,2024-02-21 11:00:00+00:00,1.08016,1.08051,1.0816100000000002,1.0,100,v6_final,2024-02-21 15:00:00+00:00,1.08051,SL_BE,7.247535904753022e-13,-6.9999999999927525,7.0,2.0,3
15,EURUSD,SELL,2024-04-02 14:00:00+00:00,1.07495,1.0762196428571429,1.073257142857143,0.92,100,v6_final,2024-04-02 16:00:00+00:00,1.0762196428571429,SL,-16.196428571428164,-155.4471428571391,6.44,2.0,1
16,EURUSD,SELL,2024-07-24 16:00:00+00:00,1.08523,1.086615357142857,1.0833828571428572,0.83,100,v6_final,2024-07-24 17:00:00+00:00,1.086615357142857,SL,-17.353571428570355,-149.84464285713395,5.81,2.0,0
17,EURUSD,SELL,2024-07-30 12:00:00+00:00,1.08298,1.08263,1.0817442857142858,1.0,100,v6_final,2024-07-30 14:00:00+00:00,1.08263,SL_BE,7.247535904753022e-13,-6.9999999999927525,7.0,2.0,1
18,EURUSD,SELL,2024-10-07 17:00:00+00:00,1.0972600000000001,1.09691,1.0951328571428574,0.71,100,v6_final,2024-10-08 00:00:00+00:00,1.09691,SL_BE,7.247535904753022e-13,-4.969999999994854,4.97,2.0,6
19,EURUSD,SELL,2024-11-07 10:00:00+00:00,1.07665,1.0763,1.0738728571428573,0.54,100,v6_final,2024-11-07 11:00:00+00:00,1.0763,SL_BE,7.247535904753022e-13,-3.7799999999960865,3.7800000000000002,2.0,0
20,EURUSD,SELL,2024-11-14 18:00:00+00:00,1.05598,1.0527624999999998,1.05169,0.35,100,v6_final,2024-11-14 22:00:00+00:00,1.0527624999999998,SL_PROFIT,28.67500000000095,97.9125000000033,2.4499999999999997,2.0,3
21,EURUSD,SELL,2025-01-16 19:00:00+00:00,1.02943,1.02908,1.0261,0.46,100,v6_final,2025-01-17 09:00:00+00:00,1.02908,SL_BE,7.247535904753022e-13,-3.2199999999966664,3.22,2.0,13
22,EURUSD,SELL,2025-03-25 13:00:00+00:00,1.08155,1.0812,1.0792828571428572,0.67,100,v6_final,2025-03-25 16:00:00+00:00,1.0812,SL_BE,7.247535904753022e-13,-4.689999999995145,4.69,2.0,2
23,EURUSD,BUY,2025-07-07 08:00:00+00:00,1.17729,1.1758714285714285,1.1791814285714286,0.8,100,v6_final,2025-07-07 09:00:00+00:00,1.1758714285714285,SL,-17.685714285714912,-147.0857142857193,5.6000000000000005,2.0,0
24,EURUSD,SELL,2025-10-23 19:00:00+00:00,1.16045,1.1623325,1.15794,0.59,100,v6_final,2025-10-24 07:00:00+00:00,1.1623325,SL,-22.32500000000009,-135.84750000000054,4.13,2.0,11
25,EURUSD,SELL,2026-01-14 18:00:00+00:00,1.16524,1.1637935714285714,1.1633114285714286,0.76,100,v6_final,2026-01-15 03:00:00+00:00,1.1637935714285714,SL_PROFIT,10.964285714286262,78.0085714285756,5.32,2.0,8
26,EURUSD,SELL,2026-05-19 11:00:00+00:00,1.16213,1.1605485714285715,1.1600214285714285,0.7,100,v6_final,2026-05-19 13:00:00+00:00,1.1605485714285715,SL_PROFIT,12.314285714286225,81.30000000000356,4.8999999999999995,2.0,1
27,EURUSD,SELL,2026-07-13 19:00:00+00:00,1.13815,1.1414982142857144,1.1336857142857142,0.34,100,v6_final,2026-07-14 13:00:00+00:00,1.1414982142857144,SL,-36.982142857144126,-128.11928571429004,2.3800000000000003,2.0,17
1,GBPUSD,SELL,2022-03-02 16:00:00+00:00,1.33358,1.33323,1.3291,0.36,100,v6_final,2022-03-02 17:00:00+00:00,1.33323,SL_BE,7.247535904753022e-13,-2.519999999997391,2.52,2.0,0
2,GBPUSD,SELL,2022-09-14 13:00:00+00:00,1.15572,1.15537,1.1508914285714287,0.33,100,v6_final,2022-09-14 14:00:00+00:00,1.15537,SL_BE,7.247535904753022e-13,-2.309999999997608,2.31,2.0,0
3,GBPUSD,SELL,2022-12-20 07:00:00+00:00,1.2113800000000001,1.21537,1.2060600000000001,0.3,100,v6_final,2022-12-20 09:00:00+00:00,1.21537,SL,-43.39999999999938,-132.29999999999814,2.1,2.0,1
4,GBPUSD,SELL,2023-02-23 11:00:00+00:00,1.2028400000000001,1.204702142857143,1.200357142857143,0.64,100,v6_final,2023-02-23 14:00:00+00:00,1.204702142857143,SL,-22.121428571428122,-146.05714285713998,4.48,2.0,2
5,GBPUSD,BUY,2023-04-28 16:00:00+00:00,1.2512699999999999,1.2547146428571427,1.255862857142857,0.34,100,v6_final,2023-04-28 17:00:00+00:00,1.2547146428571427,SL_PROFIT,30.94642857142854,102.83785714285705,2.3800000000000003,2.0,0
6,GBPUSD,BUY,2023-06-22 16:00:00+00:00,1.27616,1.272460357142857,1.2810928571428573,0.32,100,v6_final,2023-06-23 04:00:00+00:00,1.272460357142857,SL,-40.4964285714297,-131.82857142857506,2.24,2.0,11
7,GBPUSD,BUY,2023-07-18 16:00:00+00:00,1.30765,1.308,1.3120657142857142,0.35,100,v6_final,2023-07-18 17:00:00+00:00,1.308,SL_BE,7.247535904753022e-13,-2.449999999997463,2.4499999999999997,2.0,0
8,GBPUSD,SELL,2023-07-28 14:00:00+00:00,1.2868,1.2864499999999999,1.2823928571428571,0.35,100,v6_final,2023-07-28 16:00:00+00:00,1.2864499999999999,SL_BE,7.247535904753022e-13,-2.449999999997463,2.4499999999999997,2.0,1
9,GBPUSD,BUY,2023-11-09 15:00:00+00:00,1.22737,1.2277200000000001,1.230514285714286,0.49,100,v6_final,2023-11-09 16:00:00+00:00,1.2277200000000001,SL_BE,7.247535904753022e-13,-3.4299999999964483,3.4299999999999997,2.0,0
10,GBPUSD,BUY,2024-08-21 10:00:00+00:00,1.3017,1.3020500000000002,1.3033528571428572,0.94,100,v6_final,2024-08-21 12:00:00+00:00,1.3020500000000002,SL_BE,7.247535904753022e-13,-6.579999999993188,6.58,2.0,1
11,GBPUSD,SELL,2024-09-12 13:00:00+00:00,1.30489,1.30454,1.3030742857142859,0.85,100,v6_final,2024-09-12 14:00:00+00:00,1.30454,SL_BE,7.247535904753022e-13,-5.94999999999384,5.95,2.0,0
12,GBPUSD,SELL,2024-10-03 07:00:00+00:00,1.32418,1.322265357142857,1.3216271428571427,0.61,100,v6_final,2024-10-03 08:00:00+00:00,1.322265357142857,SL_PROFIT,15.646428571428231,91.17321428571222,4.27,2.0,0
13,GBPUSD,SELL,2024-10-11 18:00:00+00:00,1.30671,1.30636,1.3039271428571428,0.56,100,v6_final,2024-10-14 00:00:00+00:00,1.30636,SL_BE,7.247535904753022e-13,-3.919999999995942,3.9200000000000004,2.0,5
14,GBPUSD,SELL,2024-11-14 18:00:00+00:00,1.27031,1.26996,1.2658699999999998,0.35,100,v6_final,2024-11-14 20:00:00+00:00,1.26996,SL_BE,7.247535904753022e-13,-2.449999999997463,2.4499999999999997,2.0,1
15,GBPUSD,BUY,2024-11-29 16:00:00+00:00,1.26906,1.2694100000000001,1.27247,0.46,100,v6_final,2024-11-29 17:00:00+00:00,1.2694100000000001,SL_BE,7.247535904753022e-13,-3.2199999999966664,3.22,2.0,0
16,GBPUSD,BUY,2025-05-27 08:00:00+00:00,1.35559,1.3559400000000001,1.3577285714285714,0.73,100,v6_final,2025-05-27 09:00:00+00:00,1.3559400000000001,SL_BE,7.247535904753022e-13,-5.1099999999947086,5.109999999999999,2.0,0
17,GBPUSD,BUY,2025-09-09 15:00:00+00:00,1.35333,1.3562807142857143,1.3572642857142856,0.4,100,v6_final,2025-09-09 17:00:00+00:00,1.3562807142857143,SL_PROFIT,26.00714285714362,101.2285714285745,2.8000000000000003,2.0,1
18,GBPUSD,BUY,2025-12-09 13:00:00+00:00,1.33175,1.3321,1.3346857142857143,0.54,100,v6_final,2025-12-09 14:00:00+00:00,1.3321,SL_BE,7.247535904753022e-13,-3.7799999999960865,3.7800000000000002,2.0,0
1,USDJPY,SELL,2022-05-19 11:00:00+00:00,127.831,127.796,127.211,0.33,100,v6_final,2022-05-19 12:00:00+00:00,127.796,SL_BE,-3.410605131648481e-13,-2.3100000000008807,2.31,2.0,0
2,USDJPY,SELL,2022-07-25 15:00:00+00:00,136.52499999999998,136.48999999999998,136.04871428571425,0.46,100,v6_final,2022-07-26 02:00:00+00:00,136.48999999999998,SL_BE,-3.410605131648481e-13,-3.2200000000011495,3.22,2.0,10
3,USDJPY,BUY,2022-08-08 14:00:00+00:00,134.81900000000002,134.3947142857143,135.38471428571432,0.38,100,v6_final,2022-08-08 16:00:00+00:00,134.3947142857143,SL,-45.928571428573036,-132.11398751554123,2.66,2.0,1
4,USDJPY,BUY,2022-08-22 11:00:00+00:00,136.95600000000002,136.991,137.35328571428573,0.54,100,v6_final,2022-08-22 15:00:00+00:00,136.991,SL_BE,-3.410605131648481e-13,-3.780000000001345,3.7800000000000002,2.0,3
5,USDJPY,SELL,2022-10-27 15:00:00+00:00,146.51399999999998,146.47899999999998,145.7055714285714,0.29,100,v6_final,2022-10-27 16:00:00+00:00,146.47899999999998,SL_BE,-3.410605131648481e-13,-2.030000000000675,2.03,2.0,0
6,USDJPY,SELL,2022-11-08 08:00:00+00:00,146.69,146.655,146.34528571428572,0.67,100,v6_final,2022-11-08 10:00:00+00:00,146.655,SL_BE,-3.410605131648481e-13,-4.690000000001558,4.69,2.0,1
7,USDJPY,BUY,2022-12-13 14:00:00+00:00,137.342,136.96507142857143,137.84457142857144,0.43,100,v6_final,2022-12-13 15:00:00+00:00,136.96507142857143,SL,-41.19285714285786,-131.9794963771379,3.01,2.0,0
8,USDJPY,SELL,2023-01-26 14:00:00+00:00,129.73299999999998,130.1722857142857,129.1472857142857,0.34,100,v6_final,2023-01-26 15:00:00+00:00,130.1722857142857,SL,-47.42857142857167,-126.67924757551566,2.3800000000000003,2.0,0
9,USDJPY,BUY,2024-01-19 12:00:00+00:00,147.96900000000002,148.00400000000002,148.43485714285717,0.49,100,v6_final,2024-01-19 14:00:00+00:00,148.00400000000002,SL_BE,-3.410605131648481e-13,-3.430000000001129,3.4299999999999997,2.0,1
10,USDJPY,BUY,2024-05-24 19:00:00+00:00,156.934,156.969,157.122,1.0,100,v6_final,2024-05-27 00:00:00+00:00,156.969,SL_BE,-3.410605131648481e-13,-7.000000000002173,7.0,2.0,4
11,USDJPY,BUY,2024-12-17 13:00:00+00:00,153.928,153.58589285714285,154.38414285714285,0.52,100,v6_final,2024-12-17 16:00:00+00:00,153.58589285714285,SL,-37.710714285714516,-131.03444044339918,3.64,2.0,2
12,USDJPY,BUY,2025-03-17 20:00:00+00:00,149.19400000000002,149.62160714285716,149.76414285714287,0.4,100,v6_final,2025-03-18 04:00:00+00:00,149.62160714285716,SL_PROFIT,39.26071428571413,102.46083967375131,2.8000000000000003,2.0,7
13,USDJPY,BUY,2025-05-02 12:00:00+00:00,144.585,144.62,145.19414285714288,0.36,100,v6_final,2025-05-02 15:00:00+00:00,144.62,SL_BE,-3.410605131648481e-13,-2.520000000000849,2.52,2.0,2
14,USDJPY,BUY,2025-05-13 08:00:00+00:00,147.83,147.865,148.341,0.44,100,v6_final,2025-05-13 10:00:00+00:00,147.865,SL_BE,-3.410605131648481e-13,-3.0800000000010153,3.08,2.0,1
15,USDJPY,BUY,2025-07-16 15:00:00+00:00,148.717,148.752,149.1794285714286,0.49,100,v6_final,2025-07-16 16:00:00+00:00,148.752,SL_BE,-3.410605131648481e-13,-3.4300000000011233,3.4299999999999997,2.0,0
16,USDJPY,SELL,2025-07-24 16:00:00+00:00,146.516,146.90289285714286,146.00014285714283,0.43,100,v6_final,2025-07-24 18:00:00+00:00,146.90289285714286,SL,-42.189285714286825,-126.82851031384516,3.01,2.0,1
1,AUDUSD,BUY,2022-03-01 19:00:00+00:00,0.72542,0.7257699999999999,0.72822,0.57,100,v6_final,2022-03-02 02:00:00+00:00,0.7257699999999999,SL_BE,-3.8546943414985435e-13,-3.990000000002197,3.9899999999999998,2.0,6
2,AUDUSD,BUY,2022-03-18 14:00:00+00:00,0.7377,0.739905,0.74064,0.54,100,v6_final,2022-03-18 16:00:00+00:00,0.739905,SL_PROFIT,18.550000000000125,96.39000000000068,3.7800000000000002,2.0,1
3,AUDUSD,SELL,2022-07-12 16:00:00+00:00,0.67509,0.6776292857142857,0.6717042857142856,0.48,100,v6_final,2022-07-12 18:00:00+00:00,0.6776292857142857,SL,-28.892857142857437,-142.0457142857157,3.36,2.0,1
4,AUDUSD,BUY,2022-07-22 14:00:00+00:00,0.69422,0.6965267857142856,0.6972957142857142,0.52,100,v6_final,2022-07-22 16:00:00+00:00,0.6965267857142856,SL_PROFIT,19.56785714285664,98.11285714285452,3.64,2.0,1
5,AUDUSD,SELL,2022-08-18 13:00:00+00:00,0.69467,0.69432,0.6911057142857143,0.45,100,v6_final,2022-08-18 17:00:00+00:00,0.69432,SL_BE,-3.8546943414985435e-13,-3.1500000000017345,3.15,2.0,3
6,AUDUSD,SELL,2022-09-14 17:00:00+00:00,0.67494,0.67459,0.671042857142857,0.41,100,v6_final,2022-09-14 23:00:00+00:00,0.67459,SL_BE,-3.8546943414985435e-13,-2.87000000000158,2.8699999999999997,2.0,5
7,AUDUSD,SELL,2022-12-23 13:00:00+00:00,0.6692,0.6688500000000001,0.6661785714285714,0.53,100,v6_final,2022-12-23 15:00:00+00:00,0.6688500000000001,SL_BE,-3.8546943414985435e-13,-3.7100000000020428,3.71,2.0,1
8,AUDUSD,BUY,2023-01-13 10:00:00+00:00,0.69867,0.6963975,0.7017000000000001,0.53,100,v6_final,2023-01-13 13:00:00+00:00,0.6963975,SL,-26.225000000000104,-142.70250000000055,3.71,2.0,2
9,AUDUSD,SELL,2023-04-10 12:00:00+00:00,0.6674,0.6659225,0.66543,0.8,100,v6_final,2023-04-10 14:00:00+00:00,0.6659225,SL_PROFIT,11.275000000000205,84.60000000000166,5.6000000000000005,2.0,1
10,AUDUSD,BUY,2023-05-10 19:00:00+00:00,0.67665,0.6769999999999999,0.68013,0.46,100,v6_final,2023-05-10 22:00:00+00:00,0.6769999999999999,SL_BE,-3.8546943414985435e-13,-3.2200000000017734,3.22,2.0,2
11,AUDUSD,SELL,2023-07-24 14:00:00+00:00,0.67412,0.6737700000000001,0.6717814285714286,0.68,100,v6_final,2023-07-24 15:00:00+00:00,0.6737700000000001,SL_BE,-3.8546943414985435e-13,-4.760000000002622,4.760000000000001,2.0,0
12,AUDUSD,SELL,2023-08-03 18:00:00+00:00,0.6550400000000001,0.6546900000000001,0.6518757142857143,0.5,100,v6_final,2023-08-04 00:00:00+00:00,0.6546900000000001,SL_BE,-3.8546943414985435e-13,-3.5000000000019273,3.5,2.0,5
13,AUDUSD,SELL,2023-08-25 15:00:00+00:00,0.64247,0.6410075,0.64052,0.82,100,v6_final,2023-08-25 16:00:00+00:00,0.6410075,SL_PROFIT,11.125000000000332,85.48500000000273,5.739999999999999,2.0,0
14,AUDUSD,SELL,2023-10-04 14:00:00+00:00,0.63175,0.6338885714285715,0.6288985714285714,0.56,100,v6_final,2023-10-04 15:00:00+00:00,0.6338885714285715,SL,-24.88571428571434,-143.2800000000003,3.9200000000000004,2.0,0
15,AUDUSD,SELL,2023-10-26 16:00:00+00:00,0.63134,0.63099,0.6283157142857143,0.52,100,v6_final,2023-10-26 18:00:00+00:00,0.63099,SL_BE,-3.8546943414985435e-13,-3.6400000000020047,3.64,2.0,1
16,AUDUSD,SELL,2023-12-13 16:00:00+00:00,0.65701,0.6584810714285714,0.6550485714285714,0.81,100,v6_final,2023-12-13 17:00:00+00:00,0.6584810714285714,SL,-18.210714285713912,-153.1767857142827,5.67,2.0,0
17,AUDUSD,SELL,2024-03-05 18:00:00+00:00,0.65037,0.65002,0.6482328571428572,0.73,100,v6_final,2024-03-06 00:00:00+00:00,0.65002,SL_BE,-3.8546943414985435e-13,-5.110000000002813,5.109999999999999,2.0,5
18,AUDUSD,SELL,2024-04-19 17:00:00+00:00,0.6418900000000001,0.6415400000000001,0.6385328571428572,0.46,100,v6_final,2024-04-22 00:00:00+00:00,0.6415400000000001,SL_BE,-3.8546943414985435e-13,-3.2200000000017734,3.22,2.0,6
19,AUDUSD,BUY,2024-08-09 15:00:00+00:00,0.65744,0.65779,0.6597014285714285,0.69,100,v6_final,2024-08-09 17:00:00+00:00,0.65779,SL_BE,-3.8546943414985435e-13,-4.83000000000266,4.83,2.0,1
20,AUDUSD,BUY,2025-05-14 17:00:00+00:00,0.6457999999999999,0.6438810714285713,0.6483585714285713,0.61,100,v6_final,2025-05-14 18:00:00+00:00,0.6438810714285713,SL,-22.68928571428613,-142.67464285714541,4.27,2.0,0
21,AUDUSD,SELL,2025-05-29 11:00:00+00:00,0.64339,0.6455328571428571,0.6405328571428572,0.54,100,v6_final,2025-05-29 15:00:00+00:00,0.6455328571428571,SL,-24.92857142857113,-138.3942857142841,3.7800000000000002,2.0,3
22,AUDUSD,BUY,2025-09-17 20:00:00+00:00,0.66701,0.6683139285714286,0.6687485714285715,0.87,100,v6_final,2025-09-17 21:00:00+00:00,0.6683139285714286,SL_PROFIT,9.539285714285809,76.90178571428653,6.09,2.0,0
23,AUDUSD,SELL,2025-09-22 13:00:00+00:00,0.65933,0.65898,0.6576371428571428,0.9,100,v6_final,2025-09-22 16:00:00+00:00,0.65898,SL_BE,-3.8546943414985435e-13,-6.300000000003469,6.3,2.0,2
24,AUDUSD,SELL,2026-06-04 15:00:00+00:00,0.71389,0.7135400000000001,0.7117042857142857,0.7,100,v6_final,2026-06-05 00:00:00+00:00,0.7135400000000001,SL_BE,-3.8546943414985435e-13,-4.900000000002698,4.8999999999999995,2.0,8
1,USDCHF,BUY,2022-05-10 16:00:00+00:00,0.9927699999999999,0.9931199999999999,0.9962842857142856,0.46,100,v6_final,2022-05-10 17:00:00+00:00,0.9931199999999999,SL_BE,-3.8546943414985435e-13,-3.2200000000017734,3.22,2.0,0
2,USDCHF,SELL,2023-07-14 16:00:00+00:00,0.8608600000000001,0.8628239285714286,0.8582414285714286,0.61,100,v6_final,2023-07-14 17:00:00+00:00,0.8628239285714286,SL,-23.139285714285748,-145.41964285714306,4.27,2.0,0
3,USDCHF,BUY,2024-03-22 16:00:00+00:00,0.89849,0.89884,0.90112,0.6,100,v6_final,2024-03-25 23:00:00+00:00,0.89884,SL_BE,-3.8546943414985435e-13,-4.200000000002313,4.2,2.0,29
4,USDCHF,SELL,2024-06-19 13:00:00+00:00,0.8846,0.8842500000000001,0.8832242857142857,1.0,100,v6_final,2024-06-19 14:00:00+00:00,0.8842500000000001,SL_BE,-3.8546943414985435e-13,-7.000000000003855,7.0,2.0,0
5,USDCHF,BUY,2024-10-10 14:00:00+00:00,0.85953,0.8608446428571429,0.8612828571428571,0.9,100,v6_final,2024-10-10 15:00:00+00:00,0.8608446428571429,SL_PROFIT,9.646428571428892,80.51785714286002,6.3,2.0,0
6,USDCHF,SELL,2025-02-21 15:00:00+00:00,0.89932,0.89897,0.8972914285714285,0.78,100,v6_final,2025-02-21 16:00:00+00:00,0.89897,SL_BE,-3.8546943414985435e-13,-5.4600000000030064,5.46,2.0,0
7,USDCHF,BUY,2025-03-24 17:00:00+00:00,0.88429,0.8826914285714286,0.8864214285714286,0.74,100,v6_final,2025-03-24 22:00:00+00:00,0.8826914285714286,SL,-19.485714285714494,-149.37428571428725,5.18,2.0,4
8,USDCHF,SELL,2025-10-16 15:00:00+00:00,0.79665,0.7963,0.7944428571428571,0.71,100,v6_final,2025-10-16 17:00:00+00:00,0.7963,SL_BE,-3.8546943414985435e-13,-4.970000000002736,4.97,2.0,1
9,USDCHF,SELL,2025-12-15 11:00:00+00:00,0.79586,0.7944853571428572,0.7940271428571428,0.85,100,v6_final,2025-12-15 16:00:00+00:00,0.7944853571428572,SL_PROFIT,10.246428571428382,81.14464285714125,5.95,2.0,4
10,USDCHF,BUY,2026-07-29 12:00:00+00:00,0.82004,0.8188067857142857,0.8216842857142856,0.96,100,v6_final,2026-07-29 16:00:00+00:00,0.8188067857142857,SL,-15.832142857143236,-158.70857142857506,6.72,2.0,3
1,USDCAD,BUY,2022-04-13 12:00:00+00:00,1.26509,1.2654400000000001,1.267637142857143,0.63,100,v6_final,2022-04-13 15:00:00+00:00,1.2654400000000001,SL_BE,7.247535904753022e-13,-4.409999999995434,4.41,2.0,2
2,USDCAD,SELL,2022-04-21 17:00:00+00:00,1.25018,1.2527,1.2468200000000003,0.48,100,v6_final,2022-04-21 18:00:00+00:00,1.2527,SL,-28.699999999998557,-141.11999999999307,3.36,2.0,0
3,USDCAD,SELL,2022-06-01 19:00:00+00:00,1.26506,1.26471,1.2613100000000002,0.42,100,v6_final,2022-06-01 20:00:00+00:00,1.26471,SL_BE,7.247535904753022e-13,-2.939999999996956,2.94,2.0,0
4,USDCAD,SELL,2022-06-03 18:00:00+00:00,1.25819,1.2578399999999998,1.2551585714285713,0.52,100,v6_final,2022-06-06 10:00:00+00:00,1.2578399999999998,SL_BE,7.247535904753022e-13,-3.6399999999962316,3.64,2.0,15
5,USDCAD,BUY,2022-08-19 09:00:00+00:00,1.29719,1.2975400000000001,1.2996542857142859,0.64,100,v6_final,2022-08-19 13:00:00+00:00,1.2975400000000001,SL_BE,7.247535904753022e-13,-4.479999999995362,4.48,2.0,3
6,USDCAD,BUY,2022-09-14 18:00:00+00:00,1.3156999999999999,1.31605,1.3202571428571428,0.35,100,v6_final,2022-09-15 00:00:00+00:00,1.31605,SL_BE,7.247535904753022e-13,-2.449999999997463,2.4499999999999997,2.0,5
7,USDCAD,BUY,2023-01-19 16:00:00+00:00,1.34778,1.34813,1.3513571428571427,0.44,100,v6_final,2023-01-19 17:00:00+00:00,1.34813,SL_BE,7.247535904753022e-13,-3.079999999996811,3.08,2.0,0
8,USDCAD,BUY,2023-04-26 19:00:00+00:00,1.3615599999999999,1.3643135714285715,1.3652314285714284,0.43,100,v6_final,2023-04-26 21:00:00+00:00,1.3643135714285715,SL_PROFIT,24.035714285715773,100.34357142857782,3.01,2.0,1
9,USDCAD,BUY,2023-05-03 20:00:00+00:00,1.36068,1.3585960714285714,1.3634585714285712,0.57,100,v6_final,2023-05-03 21:00:00+00:00,1.3585960714285714,SL,-24.339285714284728,-142.72392857142296,3.9899999999999998,2.0,0
10,USDCAD,SELL,2023-06-22 16:00:00+00:00,1.31646,1.31611,1.3140842857142856,0.66,100,v6_final,2023-06-22 17:00:00+00:00,1.31611,SL_BE,7.247535904753022e-13,-4.619999999995216,4.62,2.0,0
11,USDCAD,SELL,2023-07-25 14:00:00+00:00,1.31742,1.3189532142857143,1.3153757142857143,0.77,100,v6_final,2023-07-25 15:00:00+00:00,1.3189532142857143,SL,-18.832142857142905,-150.39750000000038,5.390000000000001,2.0,0
12,USDCAD,BUY,2023-10-17 19:00:00+00:00,1.36421,1.3674414285714285,1.3685185714285713,0.36,100,v6_final,2023-10-18 17:00:00+00:00,1.3674414285714285,SL_PROFIT,28.814285714285518,101.21142857142787,2.52,2.0,21
13,USDCAD,SELL,2023-11-06 17:00:00+00:00,1.3673,1.3669499999999999,1.3647585714285715,0.61,100,v6_final,2023-11-06 18:00:00+00:00,1.3669499999999999,SL_BE,7.247535904753022e-13,-4.269999999995578,4.27,2.0,0
14,USDCAD,SELL,2023-12-28 17:00:00+00:00,1.31842,1.3204525,1.31571,0.57,100,v6_final,2023-12-28 19:00:00+00:00,1.3204525,SL,-23.825000000001037,-139.7925000000059,3.9899999999999998,2.0,1
15,USDCAD,SELL,2024-01-02 12:00:00+00:00,1.32476,1.3269275,1.3218699999999999,0.53,100,v6_final,2024-01-02 13:00:00+00:00,1.3269275,SL,-25.175000000001,-137.1375000000053,3.71,2.0,0
16,USDCAD,BUY,2024-02-14 13:00:00+00:00,1.35365,1.3550032142857142,1.3554542857142857,0.84,100,v6_final,2024-02-14 15:00:00+00:00,1.3550032142857142,SL_PROFIT,10.032142857142215,78.38999999999461,5.88,2.0,1
17,USDCAD,BUY,2024-03-15 15:00:00+00:00,1.3528,1.3514542857142857,1.3545942857142859,0.85,100,v6_final,2024-03-15 16:00:00+00:00,1.3514542857142857,SL,-16.957142857142834,-150.08571428571406,5.95,2.0,0
