timestamp,open,high,low,close,volume,tick_volume,spread,real_volume,tick_vol,real_vol,weekday
2022-02-16 21:30:00+00:00,0.72011,0.72041,0.71918,0.71935,,,,,1180.0,0.0,2
2022-02-16 21:45:00+00:00,0.71935,0.72028,0.7191,0.72027,,,,,975.0,0.0,2
2022-02-16 22:00:00+00:00,0.72026,0.7204,0.71995,0.72015,,,,,988.0,0.0,2
2022-02-16 22:15:00+00:00,0.72015,0.72048,0.71997,0.72007,,,,,946.0,0.0,2
2022-02-16 22:30:00+00:00,0.72007,0.72045,0.7199,0.72024,,,,,836.0,0.0,2
2022-02-16 22:45:00+00:00,0.72022,0.72042,0.71986,0.72003,,,,,862.0,0.0,2
2022-02-16 23:00:00+00:00,0.72004,0.72004,0.71968,0.71969,,,,,310.0,0.0,2
2022-02-16 23:15:00+00:00,0.71969,0.71979,0.71951,0.71951,,,,,188.0,0.0,2
2022-02-16 23:30:00+00:00,0.71951,0.71967,0.71939,0.71965,,,,,182.0,0.0,2
2022-02-16 23:45:00+00:00,0.71965,0.71967,0.71928,0.71939,,,,,208.0,0.0,2
2022-02-17 00:00:00+00:00,0.71924,0.71944,0.71905,0.7192,,,,,59.0,0.0,3
2022-02-17 00:15:00+00:00,0.71926,0.71929,0.71915,0.7192,,,,,77.0,0.0,3
2022-02-17 00:30:00+00:00,0.71921,0.71936,0.71918,0.7192,,,,,138.0,0.0,3
2022-02-17 00:45:00+00:00,0.71918,0.7196,0.71918,0.7195,,,,,164.0,0.0,3
2022-02-17 01:00:00+00:00,0.7195,0.72049,0.71948,0.72048,,,,,371.0,0.0,3
2022-02-17 01:15:00+00:00,0.72048,0.72078,0.72016,0.72067,,,,,166.0,0.0,3
2022-02-17 01:30:00+00:00,0.72067,0.72072,0.71939,0.71939,,,,,412.0,0.0,3
2022-02-17 01:45:00+00:00,0.71939,0.71994,0.71917,0.71917,,,,,359.0,0.0,3
2022-02-17 02:00:00+00:00,0.71912,0.72046,0.71911,0.72045,,,,,639.0,0.0,3
2022-02-17 02:15:00+00:00,0.72044,0.72102,0.72021,0.72071,,,,,521.0,0.0,3
2022-02-17 02:30:00+00:00,0.72071,0.72109,0.72032,0.72059,,,,,536.0,0.0,3
2022-02-17 02:45:00+00:00,0.72058,0.72058,0.71945,0.71946,,,,,552.0,0.0,3
2022-02-17 03:00:00+00:00,0.71944,0.71976,0.71936,0.71968,,,,,450.0,0.0,3
2022-02-17 03:15:00+00:00,0.71968,0.72038,0.71943,0.72037,,,,,727.0,0.0,3
2022-02-17 03:30:00+00:00,0.72034,0.72052,0.71998,0.72035,,,,,586.0,0.0,3
2022-02-17 03:45:00+00:00,0.72035,0.72066,0.72012,0.72062,,,,,801.0,0.0,3
2022-02-17 04:00:00+00:00,0.72061,0.72146,0.72047,0.72129,,,,,569.0,0.0,3
2022-02-17 04:15:00+00:00,0.72129,0.72148,0.72098,0.72133,,,,,399.0,0.0,3
2022-02-17 04:30:00+00:00,0.72133,0.72147,0.72107,0.72108,,,,,370.0,0.0,3
2022-02-17 04:45:00+00:00,0.72108,0.72114,0.72075,0.7208,,,,,267.0,0.0,3
2022-02-17 05:00:00+00:00,0.7208,0.72102,0.72055,0.72102,,,,,378.0,0.0,3
