timestamp,date,hour,weekday,symbol,timeframe,raw_signal,decision,allowed,passed_checks,total_checks,failed_checks,n_failed_checks,confidence_pre_penalty,confidence_post_penalty,effective_min_confidence,entry_quality_penalty,entry_quality_failed_checks,entry_price,sl,tp,lot,risk_approved,risk_reject_reason,spread,session_regime,signal_source_module_votes,outcome
2026-08-10T09:55:36.153632+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,65.0,44.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16474,1.17278,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:55:52.232408+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,65.4,44.400000000000006,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16466,1.17231,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:07.244145+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,65.4,44.400000000000006,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.1648,1.17215,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:07.385660+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:07.567825+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:07.751441+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:07.903151+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:18.709370+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,61.8,48.8,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16602,1.17238,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:29.124198+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,S/R zone alignment,1,68.6,55.599999999999994,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16629,1.17244,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:56:45.328604+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,S/R zone alignment,1,68.2,55.2,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16641,1.17226,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:57:01.322113+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,61.9,48.9,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16596,1.17169,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:57:18.243994+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,S/R zone alignment,1,63.7,55.7,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16719,1.17307,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:57:34.617660+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,Min confidence,1,61.0,38.0,55.0,23,sl_swing_anchor;tp_structure_validation;round_number_tp;rejection_psychology,UNKNOWN,1.16875,1.17487,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:57:50.935309+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,46.2,25.200000000000003,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16931,1.17543,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:58:05.837728+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,52.7,31.700000000000003,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.17081,1.17702,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:58:25.053876+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,48.1,27.1,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16953,1.17574,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:58:40.191523+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,49.6,28.6,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16981,1.17593,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:58:56.221862+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,62.9,41.9,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16766,1.17414,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:59:11.929898+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,67.3,44.3,55.0,23,sl_swing_anchor;tp_structure_validation;round_number_tp;rejection_psychology,UNKNOWN,1.16827,1.17472,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:59:43.067942+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,10,11,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,47.5,26.5,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16911,1.17577,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T09:59:56.552734+00:00,2026-08-10,9,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence,3,62.7,39.7,55.0,23,sl_swing_anchor;tp_structure_validation;round_number_tp;rejection_psychology,UNKNOWN,1.16848,1.17493,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:00:12.599912+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,Zone cooldown (duplicate entry);Min confidence,2,61.2,40.2,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16826,1.17453,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:00:46.086837+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,7,8,Zone cooldown (duplicate entry);Risk approved;Min confidence;Session quality;Confluence quality,5,37.8,37.8,55.0,,,UNKNOWN,1.16794,1.17379,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:01:17.770845+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:01:18.020505+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:01:18.267530+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:01:18.489365+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:01:42.910861+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,53.6,32.6,55.0,21,tp_structure_validation;indecision_candles;exhaustion_filter;rejection_psychology,UNKNOWN,1.16882,1.17368,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:02:08.369432+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,50.4,34.4,55.0,16,sl_swing_anchor;indecision_candles;exhaustion_filter,UNKNOWN,1.16874,1.17342,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:02:19.652997+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,44.6,23.6,55.0,21,sl_swing_anchor;indecision_candles;exhaustion_filter;rejection_psychology,UNKNOWN,1.16883,1.17333,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:02:30.755325+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,41.6,41.6,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:02:41.964268+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,41.6,41.6,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:02:52.860368+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,12,S/R zone alignment;Min confidence;Session quality;Confluence quality;Signal persistence,5,40.7,32.7,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16957,1.16465,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:03:04.005790+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,12,Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality;Signal persistence,5,40.0,32.0,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.1685,1.16337,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:03:15.278178+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,10,11,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,46.4,38.4,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16992,1.16455,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:03:26.573523+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,10,11,Trend alignment (regime);Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,46.4,33.4,55.0,13,tp_structure_validation;indicator_confluence;rejection_psychology,UNKNOWN,1.17131,1.16582,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:04:06.752289+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,52.0,31.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16721,1.16046,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:04:36.442547+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,13,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence,3,60.7,52.7,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16674,1.15927,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:04:49.768670+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,13,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence,3,60.7,52.7,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16584,1.15846,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:05:03.544825+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,52.0,44.0,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16606,1.1588,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:05:16.930188+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,54.7,46.7,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16643,1.15938,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:05:52.423662+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,13,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence,3,61.2,40.2,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16688,1.16037,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:07.137766+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,12,S/R zone alignment;Zone cooldown (duplicate entry);Min confidence;Session quality;Confluence quality,5,47.8,26.799999999999997,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16703,1.16082,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:07.365840+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:07.622114+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:07.874883+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:08.101396+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:21.584947+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,4,5,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,41.6,41.6,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:33.292657+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,7,9,S/R zone alignment;Trend alignment (regime);Risk approved;Min confidence;Session quality;Confluence quality,6,37.4,37.4,55.0,,,UNKNOWN,1.16423,1.16939,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:45.540449+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,8,9,Trend alignment (regime);Risk approved;Min confidence;Session quality;Confluence quality,5,36.7,36.7,55.0,,,UNKNOWN,1.16789,1.16294,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:06:56.940517+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,8,9,Trend alignment (regime);Risk approved;Min confidence;Session quality;Confluence quality,5,36.7,36.7,55.0,,,UNKNOWN,1.16868,1.16376,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:07:08.740046+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,8,9,Trend alignment (regime);Risk approved;Min confidence;Session quality;Confluence quality,5,36.7,36.7,55.0,,,UNKNOWN,1.16875,1.16389,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:07:34.324049+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,4,5,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,46.0,46.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:07:44.398015+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,66.0,61.0,55.0,5,rejection_psychology,UNKNOWN,1.1671,1.17193,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:00.710059+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,65.0,44.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16474,1.17278,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:15.285395+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,65.4,44.400000000000006,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16466,1.17231,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:29.481675+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,65.4,44.400000000000006,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.1648,1.17215,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:29.808793+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:30.055991+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:30.341251+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:30.530017+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,3,4,Valid signal;Risk approved;Min confidence;Session quality;Confluence quality,5,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:41.781832+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,61.8,48.8,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16602,1.17238,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:10:52.345464+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,S/R zone alignment,1,68.6,55.599999999999994,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16629,1.17244,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:11:04.518571+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,S/R zone alignment,1,68.2,55.2,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16641,1.17226,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:11:19.029498+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,13,11,S/R zone alignment;Min confidence,2,61.9,48.9,55.0,13,tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16596,1.17169,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:11:34.823828+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,S/R zone alignment,1,63.7,55.7,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16719,1.17307,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:11:57.334494+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,14,11,Min confidence,1,61.0,38.0,55.0,23,sl_swing_anchor;tp_structure_validation;round_number_tp;rejection_psychology,UNKNOWN,1.16875,1.17487,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:12:16.669016+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,46.2,25.200000000000003,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16931,1.17543,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:12:31.058361+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,52.7,31.700000000000003,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.17081,1.17702,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:12:48.536385+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,48.1,27.1,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16953,1.17574,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T10:13:03.611145+00:00,2026-08-10,10,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,12,11,Min confidence;Session quality;Confluence quality,3,49.6,28.6,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16981,1.17593,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
