datetime_utc,open,high,low,close,bid,ask,tick_volume,spread,real_volume
2024-02-16 12:00:00+00:00,2004.43,2006.52,2002.58,2005.03,4418.64,4418.89,19757,7,0
2024-02-16 16:00:00+00:00,2005.02,2008.18,1995.19,2001.32,4418.64,4418.89,31238,16,0
2024-02-16 20:00:00+00:00,2001.53,2014.5,1995.24,2013.23,4418.64,4418.89,50787,11,0
2024-02-17 00:00:00+00:00,2013.23,2015.24,2010.96,2013.18,4418.64,4418.89,21118,5,0
2024-02-19 04:00:00+00:00,2014.69,2020.81,2011.38,2019.76,4418.64,4418.89,12918,7,0
2024-02-19 08:00:00+00:00,2019.86,2022.92,2018.14,2020.67,4418.64,4418.89,12801,5,0
2024-02-19 12:00:00+00:00,2020.68,2023.04,2019.01,2020.13,4418.64,4418.89,22432,16,0
2024-02-19 16:00:00+00:00,2020.14,2020.66,2015.87,2016.81,4418.64,4418.89,24224,16,0
2024-02-19 20:00:00+00:00,2016.81,2018.59,2013.15,2017.33,4418.64,4418.89,24091,5,0
2024-02-20 00:00:00+00:00,2017.31,2018.54,2016.79,2017.91,4418.64,4418.89,3219,5,0
2024-02-20 04:00:00+00:00,2018.09,2019.17,2014.87,2016.9,4418.64,4418.89,7318,5,0
2024-02-20 08:00:00+00:00,2016.9,2019.76,2016.75,2018.46,4418.64,4418.89,8465,5,0
2024-02-20 12:00:00+00:00,2018.42,2025.22,2017.62,2024.14,4418.64,4418.89,28437,16,0
2024-02-20 16:00:00+00:00,2024.15,2030.87,2023.41,2029.92,4418.64,4418.89,36837,16,0
2024-02-20 20:00:00+00:00,2029.93,2030.94,2025.39,2028.67,4418.64,4418.89,35331,16,0
2024-02-21 00:00:00+00:00,2028.65,2028.97,2023.46,2024.23,4418.64,4418.89,14482,5,0
2024-02-21 04:00:00+00:00,2024.11,2026.12,2022.81,2025.34,4418.64,4418.89,5665,5,0
2024-02-21 08:00:00+00:00,2025.33,2032.27,2025.23,2030.99,4418.64,4418.89,14279,5,0
2024-02-21 12:00:00+00:00,2031.02,2031.2,2025.83,2028.17,4418.64,4418.89,25651,7,0
2024-02-21 16:00:00+00:00,2028.16,2031.62,2027.27,2028.81,4418.64,4418.89,28290,16,0
2024-02-21 20:00:00+00:00,2028.8,2030.4,2021.37,2024.19,4418.64,4418.89,39773,16,0
2024-02-22 00:00:00+00:00,2024.21,2027.08,2020.05,2025.97,4418.64,4418.89,27480,5,0
2024-02-22 04:00:00+00:00,2025.61,2028.55,2024.97,2026.96,4418.64,4418.89,6676,4,0
2024-02-22 08:00:00+00:00,2026.96,2030.05,2025.35,2028.39,4418.64,4418.89,10821,5,0
2024-02-22 12:00:00+00:00,2028.4,2034.86,2028.2,2030.28,4418.64,4418.89,30612,16,0
2024-02-22 16:00:00+00:00,2030.18,2031.3,2022.85,2025.7,4418.64,4418.89,33690,16,0
2024-02-22 20:00:00+00:00,2025.74,2026.64,2019.62,2022.91,4418.64,4418.89,48739,16,0
2024-02-23 00:00:00+00:00,2022.95,2025.04,2019.48,2024.27,4418.64,4418.89,18415,5,0
2024-02-23 04:00:00+00:00,2024.37,2027.27,2022.65,2026.9,4418.64,4418.89,7564,5,0
2024-02-23 08:00:00+00:00,2026.81,2027.35,2022.06,2022.36,4418.64,4418.89,8884,5,0
2024-02-23 12:00:00+00:00,2022.32,2022.68,2015.92,2016.83,4418.64,4418.89,29446,15,0
